batch_id,duration_minutes,duration_sec,trial_index,run_id,utc_iso,success,error_message,node_truncate_sec,node_upload_sec,node_label_prep_sec,node_label_vi_operation_wait_sec,node_ocr_prep_sec,node_ocr_vi_operation_wait_sec,node_speech_prep_sec,node_speech_vi_operation_wait_sec,label_segment_label_count,label_shot_label_count,ocr_text_annotation_count,speech_transcription_count,label_pid,ocr_pid,speech_pid,speech_language_code,bucket,gcs_uri,label_result_location,ocr_result_location,speech_result_location,detail_json_path
20260430_135820Z,18.0,1080.0,6,20260430_191439_4c61a763,2026-04-30T19:20:26.681609+00:00,True,,0.29871,2.022564,4.8e-05,48.317237,4.2e-05,224.072528,8.7e-05,72.139604,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t6/20260430_191439_4c61a763/sb_vi_measure_20260430_191439_4c61a763_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_191439_4c61a763_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_191439_4c61a763_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_191439_4c61a763_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_191439_4c61a763.json
20260430_135820Z,18.0,1080.0,7,20260430_192026_6849d0a7,2026-04-30T19:25:32.872114+00:00,True,,0.296025,1.731743,4.6e-05,42.908312,4.3e-05,188.706454,8.5e-05,72.530925,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t7/20260430_192026_6849d0a7/sb_vi_measure_20260430_192026_6849d0a7_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_192026_6849d0a7_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_192026_6849d0a7_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_192026_6849d0a7_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_192026_6849d0a7.json
20260430_135820Z,18.0,1080.0,8,20260430_192532_e1466431,2026-04-30T19:30:37.102345+00:00,True,,0.293577,1.773052,4.7e-05,29.933358,4.8e-05,193.781828,9.3e-05,78.431353,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t8/20260430_192532_e1466431/sb_vi_measure_20260430_192532_e1466431_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_192532_e1466431_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_192532_e1466431_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_192532_e1466431_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_192532_e1466431.json
20260430_135820Z,18.0,1080.0,9,20260430_193037_aa0ee2a2,2026-04-30T19:35:08.597185+00:00,True,,0.294051,2.015429,4.7e-05,43.757349,4.5e-05,146.81372,8.6e-05,78.597333,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t9/20260430_193037_aa0ee2a2/sb_vi_measure_20260430_193037_aa0ee2a2_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_193037_aa0ee2a2_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_193037_aa0ee2a2_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_193037_aa0ee2a2_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_193037_aa0ee2a2.json
20260430_135820Z,18.0,1080.0,10,20260430_193508_ce91ea94,2026-04-30T19:40:51.961971+00:00,True,,0.29736,1.889058,5.6e-05,40.204802,4.8e-05,222.10805,8.4e-05,78.848379,3,35,136,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1080s_t10/20260430_193508_ce91ea94/sb_vi_measure_20260430_193508_ce91ea94_merged_trunc_1080s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_193508_ce91ea94_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_193508_ce91ea94_merged_trunc_1080s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_193508_ce91ea94_merged_trunc_1080s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_193508_ce91ea94.json
20260430_135820Z,20.0,1200.0,1,20260430_194051_733e5a2c,2026-04-30T19:46:14.691150+00:00,True,,0.314294,1.965857,4.7e-05,24.183787,4.1e-05,195.115295,8.8e-05,101.131054,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t1/20260430_194051_733e5a2c/sb_vi_measure_20260430_194051_733e5a2c_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_194051_733e5a2c_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_194051_733e5a2c_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_194051_733e5a2c_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_194051_733e5a2c.json
20260430_135820Z,20.0,1200.0,2,20260430_194614_8a2c3ee1,2026-04-30T19:53:13.980556+00:00,True,,0.324383,1.8186,5e-05,32.890674,0.000124,280.510102,9.1e-05,103.727128,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t2/20260430_194614_8a2c3ee1/sb_vi_measure_20260430_194614_8a2c3ee1_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_194614_8a2c3ee1_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_194614_8a2c3ee1_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_194614_8a2c3ee1_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_194614_8a2c3ee1.json
20260430_135820Z,20.0,1200.0,3,20260430_195313_13c8b6e2,2026-04-30T19:58:18.271792+00:00,True,,0.314957,1.793468,4.9e-05,47.160055,6.8e-05,169.959576,9.4e-05,85.044844,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t3/20260430_195313_13c8b6e2/sb_vi_measure_20260430_195313_13c8b6e2_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_195313_13c8b6e2_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_195313_13c8b6e2_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_195313_13c8b6e2_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_195313_13c8b6e2.json
20260430_135820Z,20.0,1200.0,4,20260430_195818_3efaa2f5,2026-04-30T20:02:58.185153+00:00,True,,0.315524,2.229639,6.5e-05,38.517338,4.6e-05,167.88799,0.000162,70.933507,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t4/20260430_195818_3efaa2f5/sb_vi_measure_20260430_195818_3efaa2f5_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_195818_3efaa2f5_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_195818_3efaa2f5_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_195818_3efaa2f5_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_195818_3efaa2f5.json
20260430_135820Z,20.0,1200.0,5,20260430_200258_ff8b04a3,2026-04-30T20:09:24.007474+00:00,True,,0.492003,2.476494,4.6e-05,94.999941,5e-05,211.556563,0.000217,76.278323,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t5/20260430_200258_ff8b04a3/sb_vi_measure_20260430_200258_ff8b04a3_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_200258_ff8b04a3_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_200258_ff8b04a3_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_200258_ff8b04a3_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_200258_ff8b04a3.json
20260430_135820Z,20.0,1200.0,6,20260430_200924_b2783378,2026-04-30T20:14:46.576700+00:00,True,,0.316575,2.231212,5e-05,33.138023,4.6e-05,194.873499,8.8e-05,91.991917,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t6/20260430_200924_b2783378/sb_vi_measure_20260430_200924_b2783378_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_200924_b2783378_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_200924_b2783378_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_200924_b2783378_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_200924_b2783378.json
20260430_135820Z,20.0,1200.0,7,20260430_201446_06c789e7,2026-04-30T20:20:24.585284+00:00,True,,0.319773,1.853214,0.000146,35.881614,4.9e-05,229.543079,8.5e-05,70.39282,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t7/20260430_201446_06c789e7/sb_vi_measure_20260430_201446_06c789e7_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_201446_06c789e7_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_201446_06c789e7_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_201446_06c789e7_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_201446_06c789e7.json
20260430_135820Z,20.0,1200.0,8,20260430_202024_1e9afbcb,2026-04-30T20:25:53.940544+00:00,True,,0.325914,1.984485,5.3e-05,38.839629,6.1e-05,193.424763,8.6e-05,94.761491,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t8/20260430_202024_1e9afbcb/sb_vi_measure_20260430_202024_1e9afbcb_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_202024_1e9afbcb_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_202024_1e9afbcb_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_202024_1e9afbcb_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_202024_1e9afbcb.json
20260430_135820Z,20.0,1200.0,9,20260430_202553_2ff652b9,2026-04-30T20:30:39.683442+00:00,True,,0.316551,2.098584,5.1e-05,42.132821,0.000146,167.28389,8.8e-05,73.892612,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t9/20260430_202553_2ff652b9/sb_vi_measure_20260430_202553_2ff652b9_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_202553_2ff652b9_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_202553_2ff652b9_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_202553_2ff652b9_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_202553_2ff652b9.json
20260430_135820Z,20.0,1200.0,10,20260430_203039_4ae8212f,2026-04-30T20:35:35.723879+00:00,True,,0.332596,1.985631,9.7e-05,45.449469,4.4e-05,167.470544,9.6e-05,80.783642,0,35,152,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1200s_t10/20260430_203039_4ae8212f/sb_vi_measure_20260430_203039_4ae8212f_merged_trunc_1200s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_203039_4ae8212f_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_203039_4ae8212f_merged_trunc_1200s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_203039_4ae8212f_merged_trunc_1200s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_203039_4ae8212f.json
20260430_135820Z,22.0,1320.0,1,20260430_203535_959cd233,2026-04-30T20:41:52.137078+00:00,True,,0.343966,1.768914,4.8e-05,96.233099,4.8e-05,199.989296,8.7e-05,78.058734,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t1/20260430_203535_959cd233/sb_vi_measure_20260430_203535_959cd233_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_203535_959cd233_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_203535_959cd233_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_203535_959cd233_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_203535_959cd233.json
20260430_135820Z,22.0,1320.0,2,20260430_204152_6d6e71e5,2026-04-30T20:46:48.312281+00:00,True,,0.337865,1.816322,4.9e-05,29.540806,4.9e-05,195.092015,8.7e-05,69.368284,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t2/20260430_204152_6d6e71e5/sb_vi_measure_20260430_204152_6d6e71e5_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_204152_6d6e71e5_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_204152_6d6e71e5_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_204152_6d6e71e5_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_204152_6d6e71e5.json
20260430_135820Z,22.0,1320.0,3,20260430_204648_3db1a0f0,2026-04-30T20:55:31.728750+00:00,True,,0.343088,2.090239,4.8e-05,34.348087,4.3e-05,413.099393,8.9e-05,73.515612,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t3/20260430_204648_3db1a0f0/sb_vi_measure_20260430_204648_3db1a0f0_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_204648_3db1a0f0_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_204648_3db1a0f0_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_204648_3db1a0f0_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_204648_3db1a0f0.json
20260430_135820Z,22.0,1320.0,4,20260430_205531_56d386de,2026-04-30T21:01:01.432358+00:00,True,,0.343795,2.113223,5.4e-05,42.836533,5.5e-05,197.706679,9e-05,86.683537,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t4/20260430_205531_56d386de/sb_vi_measure_20260430_205531_56d386de_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_205531_56d386de_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_205531_56d386de_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_205531_56d386de_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_205531_56d386de.json
20260430_135820Z,22.0,1320.0,5,20260430_210101_f4440ed1,2026-04-30T21:06:16.197536+00:00,True,,0.337625,2.347715,4.9e-05,39.686811,4.1e-05,189.382841,8.6e-05,82.989915,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t5/20260430_210101_f4440ed1/sb_vi_measure_20260430_210101_f4440ed1_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_210101_f4440ed1_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_210101_f4440ed1_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_210101_f4440ed1_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_210101_f4440ed1.json
20260430_135820Z,22.0,1320.0,6,20260430_210616_d2fc1df8,2026-04-30T21:11:37.381608+00:00,True,,0.345067,2.217506,4.9e-05,38.85689,5.4e-05,193.88666,0.000171,85.85822,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t6/20260430_210616_d2fc1df8/sb_vi_measure_20260430_210616_d2fc1df8_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_210616_d2fc1df8_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_210616_d2fc1df8_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_210616_d2fc1df8_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_210616_d2fc1df8.json
20260430_135820Z,22.0,1320.0,7,20260430_211137_b5c4ed3a,2026-04-30T21:17:23.020817+00:00,True,,0.349381,2.217471,4.9e-05,31.308443,4.6e-05,231.568535,9e-05,80.175503,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t7/20260430_211137_b5c4ed3a/sb_vi_measure_20260430_211137_b5c4ed3a_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_211137_b5c4ed3a_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_211137_b5c4ed3a_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_211137_b5c4ed3a_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_211137_b5c4ed3a.json
20260430_135820Z,22.0,1320.0,8,20260430_211723_809c92e0,2026-04-30T21:23:27.267416+00:00,True,,0.33763,2.118204,4.8e-05,37.610809,4.7e-05,243.778183,0.000111,80.381257,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t8/20260430_211723_809c92e0/sb_vi_measure_20260430_211723_809c92e0_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_211723_809c92e0_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_211723_809c92e0_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_211723_809c92e0_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_211723_809c92e0.json
20260430_135820Z,22.0,1320.0,9,20260430_212327_ec900d66,2026-04-30T21:28:40.534124+00:00,True,,0.337465,2.256084,0.000123,34.402745,4.5e-05,193.545969,9.5e-05,82.704822,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t9/20260430_212327_ec900d66/sb_vi_measure_20260430_212327_ec900d66_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_212327_ec900d66_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_212327_ec900d66_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_212327_ec900d66_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_212327_ec900d66.json
20260430_135820Z,22.0,1320.0,10,20260430_212840_94a566b5,2026-04-30T21:34:25.724725+00:00,True,,0.341938,2.285271,5e-05,47.91323,4.8e-05,207.402897,0.000116,87.227407,0,39,160,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1320s_t10/20260430_212840_94a566b5/sb_vi_measure_20260430_212840_94a566b5_merged_trunc_1320s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_212840_94a566b5_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_212840_94a566b5_merged_trunc_1320s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_212840_94a566b5_merged_trunc_1320s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_212840_94a566b5.json
20260430_135820Z,24.0,1440.0,1,20260430_213425_5d5be12a,2026-04-30T21:39:37.769059+00:00,True,,0.35463,2.073631,6e-05,39.856185,0.000115,202.715516,9.4e-05,67.023087,1,41,172,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1440s_t1/20260430_213425_5d5be12a/sb_vi_measure_20260430_213425_5d5be12a_merged_trunc_1440s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_213425_5d5be12a_merged_trunc_1440s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_213425_5d5be12a_merged_trunc_1440s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_213425_5d5be12a_merged_trunc_1440s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_213425_5d5be12a.json
20260430_135820Z,24.0,1440.0,2,20260430_213937_5fb0b0d0,2026-04-30T21:45:25.516574+00:00,True,,0.357522,2.795625,5e-05,38.507531,4.6e-05,217.451874,9e-05,88.614253,1,41,172,0,vi_label_google_us,vi_ocr_google_us,vi_speech_google_us,en-US,sky_bucket_us_west1,gs://sky_bucket_us_west1/video_label_ocr_speech_sweep/20260430_135820Z/d1440s_t2/20260430_213937_5fb0b0d0/sb_vi_measure_20260430_213937_5fb0b0d0_merged_trunc_1440s.mp4,gs://sky_bucket_us_west1/results/vi_label_detection/sb_vi_measure_20260430_213937_5fb0b0d0_merged_trunc_1440s/annotations.json,gs://sky_bucket_us_west1/results/vi_text_detection/sb_vi_measure_20260430_213937_5fb0b0d0_merged_trunc_1440s/annotations.json,gs://sky_bucket_us_west1/results/vi_speech_transcription/sb_vi_measure_20260430_213937_5fb0b0d0_merged_trunc_1440s/annotations.json,/home/heng/video_label_ocr_speech/results/sweep_20260430_135820Z_json/20260430_213937_5fb0b0d0.json
