workflow,quality_level,method,objective_value,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,cvar_value,solver_runtime_sec,status,selected_initializer
workflow1,Q1,mtgp,0.49872,1.9284948414410832,3911.998973043796,7258.198421539227,7656.758388875554,0.49488,202.55105582099537,8.4414974579704,optimal,
workflow1,Q1,decomposition,1.6904720811186558,1.6868536266265322,3732.3708626648063,6922.701954297392,7308.408945719308,0.03546,5.475618474081934,230.9582789170672,OPTIMAL,
workflow1,Q2,single_cloud,0.06422,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.07174,34.5874555429988,11.67492745805066,optimal,
workflow1,Q2,greedy,0.37664,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.37556,329.70200294021686,22.859333875007,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.10522,59.815838643815496,33.29419412498828,optimal,
workflow1,Q2,mtgp,0.3464,6.326995672667029,4869.580295873686,9159.82602350817,9859.998535442615,0.34472,296.1056091381106,8.284798166016117,optimal,
workflow1,Q2,decomposition,6.069630662340223,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.00846,1.0978009424772992,141.79088141600369,OPTIMAL,
workflow1,Q3,single_cloud,0.0627,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.0699,46.37465863599234,11.686505083052907,optimal,
workflow1,Q3,greedy,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,304.5116192558156,22.86947666597553,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.10468,82.80268574505098,33.42922745802207,optimal,
workflow1,Q3,mtgp,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,304.5116192558156,8.319965333037544,optimal,
workflow1,Q3,decomposition,17.298644309948124,17.291366163196308,5409.03450847048,10464.58274452488,11485.35734091754,0.04092,19.24039455712702,304.47037874994567,OPTIMAL,
workflow2,Q1,single_cloud,0.5197,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.52256,219.6691727227277,19.515962334000506,optimal,
workflow2,Q1,greedy,0.90352,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9027,455.4640373624984,52.17525933304569,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.06326,14.061214111036255,102.0972149160225,optimal,
workflow2,Q1,mtgp,0.58996,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.59096,247.8597386362933,16.22976533405017,optimal,
workflow2,Q1,decomposition,3.398715011281717,3.3965032778436206,3726.5380003460073,6969.570798106226,7313.1994538023555,0.03454,5.573437749450024,1747.514081292029,OPTIMAL,
workflow2,Q2,single_cloud,0.06556,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.07282,34.81824467674579,19.546223540965,optimal,
workflow2,Q2,greedy,0.37648,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.37228,325.76161981889,53.287353415973485,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.105,60.68932413813864,104.29038220801158,optimal,
workflow2,Q2,mtgp,0.37648,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.37228,325.758479645922,16.600628832995426,optimal,
workflow2,Q2,decomposition,8.398869968015214,8.394268972862978,4509.542828128673,8439.504459247357,9050.828604785702,0.00806,1.0072976634970523,1930.0774598749704,OPTIMAL,
workflow2,Q3,single_cloud,0.06368,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.06932,46.97680820761232,18.68728099996224,optimal,
workflow2,Q3,greedy,0.24536,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,307.11054542485186,51.200634917011485,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.10132,79.65810286844018,98.3904392500408,optimal,
workflow2,Q3,mtgp,0.24536,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,307.11054542485186,16.01623012498021,optimal,
workflow2,Q3,decomposition,20.83900083027209,20.832735696204725,5505.355184002818,10497.73684826698,11513.879098975016,0.04074,19.11951868175761,2285.819179667975,OPTIMAL,
workflow1,Q1,single_cloud,0.52692,2.356370404943436,3918.7785629164287,7267.413657261955,7672.078095229592,0.52204,203.91842001684336,12.585818166960962,optimal,
workflow1,Q1,greedy,0.90264,1.9493504415414924,4070.3812463133218,7554.639634867499,7952.947718538448,0.90124,437.1094530789208,23.55930658301804,optimal,
workflow1,Q1,dpgm,1.6868317660026608,1.6868229267271648,3753.651582020671,6961.532634549796,7350.83602005642,0.06702,12.673614814464823,35.37782087503001,optimal,
workflow1,Q1,mtgp,0.49872,1.9284948414410832,3911.998973043796,7258.198421539227,7656.758388875554,0.49488,189.62088191388744,8.45020179200219,optimal,
workflow1,Q1,decomposition,1.6904897850976102,1.6868229267271648,3750.5945212242223,6955.40135980191,7345.388174077046,0.0622,11.37209859262638,328.7099886671058,OPTIMAL,
workflow1,Q2,single_cloud,0.06422,6.612359813574345,4680.951597858793,8792.30568751478,9436.522467686724,0.07174,28.82287961916566,11.70400712499395,optimal,
workflow1,Q2,greedy,0.37664,6.323958764530495,4893.98189382714,9205.254986543392,9913.22068470084,0.37556,302.6449372736109,22.763833083969075,optimal,
workflow1,Q2,dpgm,6.065097644657297,6.064094529329264,4667.851693267758,8793.408683456335,9473.570934320376,0.10522,49.84653220317959,33.27766095800325,optimal,
workflow1,Q2,mtgp,0.3464,6.326995672667029,4869.580295873686,9159.82602350817,9859.998535442615,0.34472,270.14020213259926,8.313075957994442,optimal,
workflow1,Q2,decomposition,6.069630662340223,6.06417035382211,4512.827894818881,8490.272492015703,9102.379858446817,0.00846,0.9148341187310828,133.2900243739714,OPTIMAL,
workflow1,Q3,single_cloud,0.0627,17.765543870918957,5479.457389242973,10602.496051556793,11620.345688216668,0.0699,38.64554886332695,11.721820416976698,optimal,
workflow1,Q3,greedy,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,271.58772456295145,22.82325729198056,optimal,
workflow1,Q3,dpgm,17.293176287872257,17.29121930944016,5503.730536609785,10656.24771991612,11710.952966959312,0.10468,69.00223812087582,33.52608462504577,optimal,
workflow1,Q3,mtgp,0.2461,17.543419308792483,5689.481311361104,11026.786727512495,12081.452518506849,0.24764,271.58772456295145,8.265483541006688,optimal,
workflow1,Q3,decomposition,17.298521761565574,17.291366163196308,5409.03450847048,10464.58274452488,11485.35734091754,0.04092,16.03366213093918,570.898772665998,OPTIMAL,
workflow2,Q1,single_cloud,0.5197,8.901925527376633,3912.298566750542,7314.641701557044,7671.598034964014,0.52256,205.6679384508016,19.5225857909536,optimal,
workflow2,Q1,greedy,0.90352,3.652756820337252,4062.1365867922777,7601.904596665479,7956.034995319963,0.9027,436.2171116945,51.81983312498778,optimal,
workflow2,Q1,dpgm,3.3959843881189484,3.3964724169434017,3744.817910921925,7002.068965438232,7351.35521613768,0.06326,11.717678425863548,101.73020541702864,optimal,
workflow2,Q1,mtgp,0.58996,3.82910860852043,3933.6492441740384,7352.10127048967,7717.46817936131,0.59096,233.1569806465646,16.126414875034243,optimal,
workflow2,Q1,decomposition,3.398708193103833,3.396472434136208,3744.5373137419815,7001.7862634165485,7351.07902103845,0.0626,11.59986748101004,2692.6715541660087,OPTIMAL,
workflow2,Q2,single_cloud,0.06556,14.079033102871236,4677.083143983447,8763.642584387897,9378.160990261424,0.07282,29.01520389728816,18.66471379098948,optimal,
workflow2,Q2,greedy,0.37648,8.639624975887848,4890.062629685327,9161.376366639355,9838.44743030341,0.37228,298.6223738758362,51.210468625009526,optimal,
workflow2,Q2,dpgm,8.395800641402156,8.394192720945158,4664.251995845241,8739.813999371583,9417.860752653456,0.105,50.5744367817822,99.68274054100038,optimal,
workflow2,Q2,mtgp,0.37648,9.559932236167986,4890.060934007179,9161.37280760004,9838.44290748726,0.37228,298.6193646563722,16.087945333041716,optimal,
workflow2,Q2,decomposition,8.398568265534912,8.394269558034434,4514.179462551366,8448.069427268007,9060.28793132783,0.00848,0.9281919801464874,2796.519972626003,OPTIMAL,
workflow2,Q3,single_cloud,0.06368,27.02051405185025,5576.880743845304,10635.344080121817,11656.797109709423,0.06932,39.14734017301026,18.64393670798745,optimal,
workflow2,Q3,greedy,0.24536,21.061119999339137,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,273.8364358842941,51.12099374999525,optimal,
workflow2,Q3,dpgm,20.83588992503644,20.83258536577801,5596.14049115987,10681.775117728122,11729.040864260256,0.10132,66.38175239036681,98.87972179200732,optimal,
workflow2,Q3,mtgp,0.24536,21.05927649528028,5789.781253635461,11044.485922968805,12115.161365197986,0.24472,273.8364358842941,16.142876915982924,optimal,
workflow2,Q3,decomposition,20.839060662893967,20.83273627349037,5505.450859788555,10497.811975508095,11513.949086340002,0.04088,15.959098088256408,3516.677491498994,OPTIMAL,
workflow1,Q1,decomposition,inf,1.6868536266265324,3732.370862664808,6922.701954297396,7308.408945719309,0.03546,25.84357740718915,121.16119569999864,INFEASIBLE,
workflow1,Q2,decomposition,6.06940960145063,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.00846,5.489004712386391,362.2781260999909,OPTIMAL,
workflow2,Q1,decomposition,inf,3.396503854161115,3726.5364763900407,6969.570798106226,7313.199453802357,0.03454,26.57625130935349,790.2982265000173,INFEASIBLE,
workflow2,Q2,decomposition,8.398684652891182,8.394268972562678,4509.540043343963,8439.501709826562,9050.825859172584,0.00806,5.035589734909182,1849.183918899973,OPTIMAL,
workflow1,Q1,decomposition,inf,1.6868536266265324,3732.370862664808,6922.701954297396,7308.408945719309,0.03546,18.252061580273,112.90714840000146,INFEASIBLE,
workflow1,Q2,decomposition,6.069620760976859,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.00846,3.659336474924261,131.69875730000786,OPTIMAL,
workflow1,Q3,decomposition,inf,17.291366163196304,5409.03450847048,10464.582744524883,11485.35734091754,0.04092,63.92978122610097,96.3811612999998,INFEASIBLE,
workflow2,Q1,decomposition,inf,3.396503854161115,3739.7382007054857,6994.290683646291,7338.116437552941,0.0509,31.48065342324273,827.28424920002,INFEASIBLE,
workflow2,Q2,decomposition,8.398544293983074,8.394269558034432,4509.599573992894,8439.655445459517,9050.963081356776,0.0081,3.3693099252044942,1255.361703500006,OPTIMAL,
workflow2,Q3,decomposition,inf,20.832735696204725,5505.355184002818,10497.73684826698,11513.879098975016,0.04074,63.56041396668871,975.1788375999896,INFEASIBLE,
workflow1,Q1,decomposition,1.6905091669893624,1.6868636371831296,3726.764862754156,6912.855297219594,7297.015656298836,0.03012,8.392658346362103,160.83137550001263,OPTIMAL,
workflow1,Q2,decomposition,6.069625928596418,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.00846,2.1956018849545567,134.29256869998062,OPTIMAL,
workflow1,Q3,decomposition,inf,17.765543870918957,5396.969786482843,10456.340321764712,11436.632215421105,0.04376,35.154889491907795,369.0429608000268,INFEASIBLE,
workflow2,Q1,decomposition,3.3987298721691577,3.3965032778436206,3726.5380003460086,6969.570798106226,7313.199453802357,0.03454,11.146875498900023,2003.787828300032,OPTIMAL,
workflow2,Q2,decomposition,8.398655807675455,8.394268972862978,4509.542828128673,8439.50445924736,9050.828604785704,0.00806,2.014595326994066,2309.9012192000228,OPTIMAL,
workflow2,Q3,decomposition,inf,21.288312954996417,5492.3901112848125,10465.15562130049,11476.576548514724,0.04304,36.68364559974565,2819.1816393999907,INFEASIBLE,
workflow1,Q1,decomposition,1.6905234272731195,1.6868536266265324,3732.370862664808,6922.701954297396,7308.408945719309,0.03546,7.822312105831283,227.00448590001903,OPTIMAL,
workflow1,Q2,decomposition,6.069628619341543,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.00846,1.5682870606818262,144.0911358000012,OPTIMAL,
workflow1,Q3,decomposition,inf,17.765543870918957,5396.969786482843,10456.340321764712,11436.632215421105,0.04376,25.11063535136271,736.5376604000048,INFEASIBLE,
workflow2,Q1,decomposition,3.398775630888897,3.3965032778436206,3726.5380003460086,6969.570798106226,7313.199453802357,0.03454,7.962053927785732,1632.839867200033,OPTIMAL,
workflow2,Q2,decomposition,8.398695718090794,8.394268987988642,4514.179462551366,8448.069427268007,9060.28793132783,0.00848,1.591186251679665,2106.2789357999864,OPTIMAL,
workflow2,Q3,decomposition,inf,21.288313517158663,5492.3901112848125,10465.15562130049,11476.576548514724,0.04304,26.20260399981832,5244.894928799971,INFEASIBLE,
workflow1,Q1,decomposition,1.6905821953942592,1.6868229267271653,3750.594521224223,6955.401359801912,7345.388174077047,0.0,0.0,41.01715480000712,OPTIMAL,
workflow1,Q2,decomposition,6.069685898135575,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.0001,0.0119282562429565,83.50155830004951,OPTIMAL,
workflow1,Q3,decomposition,17.298667339315493,17.29121930944016,5498.215018445701,10645.001603718829,11699.951064656232,0.00038,0.0516765306596912,110.64515870000469,OPTIMAL,
workflow2,Q1,decomposition,3.3987674725117625,3.396472434136208,3744.537313741982,7001.786263416552,7351.079021038452,0.0,0.0,372.477418800001,OPTIMAL,
workflow2,Q2,decomposition,8.398796326147094,8.39419272302551,4663.636309176349,8739.15646022477,9417.167454024133,0.0003,0.0401837119502601,928.2425014000036,OPTIMAL,
workflow1,Q1,decomposition,1.6905821953942592,1.6868229267271653,3750.594521224223,6955.401359801912,7345.388174077047,0.0,0.0,42.4047093000263,OPTIMAL,
workflow1,Q2,decomposition,6.069686461790258,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.0,0.0,46.46711889997823,OPTIMAL,
workflow1,Q3,decomposition,17.298678309276646,17.29121930944016,5503.730536609787,10656.247719916122,11710.952966959314,0.0,0.0,53.15489249996608,OPTIMAL,
workflow2,Q3,decomposition,20.83911218060046,20.8325853678593,5601.168069195536,10691.409229318662,11739.37341838846,0.0003,0.0585775280183065,985.084259199968,OPTIMAL,
workflow2,Q1,decomposition,3.3987674725117625,3.396472434136208,3744.537313741982,7001.786263416552,7351.079021038452,0.0,0.0,391.6879623999703,OPTIMAL,
workflow2,Q2,decomposition,8.398797679241685,8.394192738151174,4663.6930550405705,8739.255109775237,9417.301834178195,0.0,0.0,495.8823599999887,OPTIMAL,
workflow2,Q3,decomposition,20.839114475041374,20.832585382982696,5601.263744981275,10691.47337663551,11739.489039075905,0.0,0.0,455.1950320000178,OPTIMAL,
workflow1,Q2,decomposition,6.069686461790258,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.0,0.0,42.62916630000109,OPTIMAL,
workflow1,Q1,decomposition,1.6905821953942592,1.6868229267271653,3750.594521224223,6955.401359801912,7345.388174077047,0.0,0.0,44.091977300005965,OPTIMAL,
workflow1,Q3,decomposition,17.298678309276646,17.29121930944016,5503.730536609787,10656.247719916122,11710.952966959314,0.0,0.0,51.8168716999935,OPTIMAL,
workflow2,Q1,decomposition,3.3987674725117625,3.396472434136208,3744.537313741982,7001.786263416552,7351.079021038452,0.0,0.0,492.460848299961,OPTIMAL,
workflow2,Q2,decomposition,8.398797679241685,8.394192738151174,4663.6930550405705,8739.255109775237,9417.301834178195,0.0,0.0,590.6410615000059,OPTIMAL,
workflow1,Q1,decomposition,1.6905821953942592,1.6868229267271653,3750.594521224223,6955.401359801912,7345.388174077047,0.0,0.0,53.40682380000362,OPTIMAL,
workflow1,Q2,decomposition,6.069686461790258,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.0,0.0,57.01571079995483,OPTIMAL,
workflow1,Q3,decomposition,17.298678309276646,17.29121930944016,5503.730536609787,10656.247719916122,11710.952966959314,0.0,0.0,69.73775930004194,OPTIMAL,
workflow2,Q3,decomposition,20.83911436403637,20.8325853678593,5601.168069195536,10691.409229318662,11739.37341838846,0.0,0.0,596.1663700999925,OPTIMAL,
workflow2,Q1,decomposition,3.3987674725117625,3.396472434136208,3744.537313741982,7001.786263416552,7351.079021038452,0.0,0.0,497.1396808999707,OPTIMAL,
workflow2,Q2,decomposition,8.398797679241685,8.394192738151174,4663.6930550405705,8739.255109775237,9417.301834178195,0.0,0.0,640.3239546000259,OPTIMAL,
workflow1,Q1,decomposition,1.6905821953942592,1.6868229267271653,3750.594521224223,6955.401359801912,7345.388174077047,0.0,0.0,53.75694019999355,OPTIMAL,
workflow1,Q2,decomposition,6.069686461790258,6.064170353822108,4512.827894818881,8490.272492015707,9102.379858446817,0.0,0.0,56.7653699000366,OPTIMAL,
workflow1,Q3,decomposition,17.298678309276646,17.29121930944016,5503.730536609787,10656.247719916122,11710.952966959314,0.0,0.0,64.48324109998066,OPTIMAL,
workflow2,Q3,decomposition,20.83911436403637,20.8325853678593,5601.168069195536,10691.409229318662,11739.37341838846,0.0,0.0,576.019695200026,OPTIMAL,
workflow2,Q1,decomposition,3.3987674725117625,3.396472434136208,3744.537313741982,7001.786263416552,7351.079021038452,0.0,0.0,462.902923799993,OPTIMAL,
workflow2,Q2,decomposition,8.398797679241685,8.394192738151174,4663.6930550405705,8739.255109775237,9417.301834178195,0.0,0.0,593.4787841000361,OPTIMAL,
workflow2,Q3,decomposition,20.839114364036366,20.8325853678593,5601.168069195536,10691.409229318662,11739.373418388459,0.0,0.0,585.8272385000018,OPTIMAL,
