run_id,node_id,provider,region,video_id,filename,object_key,input_uri,size_bytes,duration_sec,submit_start_ts,submit_end_ts,complete_ts,submit_wall_ms,job_elapsed_ms,client_wall_ms,poll_interval_sec,poll_count,job_id,status,shot_count,result_bytes,error_type,error_message
20260623_132256,gcp_europe_west1,gcp,europe-west1,kRom61pt8zk,kRom61pt8zk.mp4,profile/videos/kRom61pt8zk.mp4,,11147023,184.29678,2026-06-23T06:22:16.707+00:00,,2026-06-23T06:22:16.707+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,ksNvNH4fpdo,ksNvNH4fpdo.mp4,profile/videos/ksNvNH4fpdo.mp4,,982448,18.250884,2026-06-23T06:22:19.849+00:00,,2026-06-23T06:22:19.849+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,mf6UsZuW9Nw,mf6UsZuW9Nw.mp4,profile/videos/mf6UsZuW9Nw.mp4,,12599015,63.460136,2026-06-23T06:22:23.010+00:00,,2026-06-23T06:22:23.010+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,nLAm7USuYbA,nLAm7USuYbA.mp4,profile/videos/nLAm7USuYbA.mp4,,43577771,80.132063,2026-06-23T06:22:26.172+00:00,,2026-06-23T06:22:26.172+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,aws_us_west_2,aws,us-west-2,8QEG_1GhoEc,8QEG_1GhoEc.mp4,profile/videos/8QEG_1GhoEc.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/8QEG_1GhoEc.mp4,35784853,148.050431,2026-06-23T06:21:36.602+00:00,2026-06-23T06:21:38.779+00:00,2026-06-23T06:22:39.632+00:00,2176,60853,63029,30,2,4b643def25bc91eb9dee3a199d890935949db9a8c2b18abb42e481f3d0ada7fb,success,10,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,95UgspVYJSM,95UgspVYJSM.mp4,profile/videos/95UgspVYJSM.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/95UgspVYJSM.mp4,11623480,46.556009,2026-06-23T06:22:42.771+00:00,2026-06-23T06:22:43.809+00:00,2026-06-23T06:23:14.203+00:00,1038,30394,31432,30,1,71d98d3eb9248bc3ad3f6ea66e33b459ade10aa81a2e256fb65ffbcc43a6caeb,success,1,261,,
20260623_132256,gcp_europe_west1,gcp,europe-west1,nrvB8pcrY7o,nrvB8pcrY7o.mp4,profile/videos/nrvB8pcrY7o.mp4,,17901881,175.426757,2026-06-23T06:23:14.340+00:00,,2026-06-23T06:23:14.340+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,qXD7myRvw0M,qXD7myRvw0M.mp4,profile/videos/qXD7myRvw0M.mp4,,2284089,28.281905,2026-06-23T06:23:17.482+00:00,,2026-06-23T06:23:17.482+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,r8AXq1Q5bn0,r8AXq1Q5bn0.mp4,profile/videos/r8AXq1Q5bn0.mp4,,27044928,85.366666,2026-06-23T06:23:20.648+00:00,,2026-06-23T06:23:20.648+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
20260623_132256,gcp_europe_west1,gcp,europe-west1,tjEMbP2SODQ,tjEMbP2SODQ.mp4,profile/videos/tjEMbP2SODQ.mp4,,7113489,180.372608,2026-06-23T06:23:23.768+00:00,,2026-06-23T06:23:23.768+00:00,,,,30,,,error,,,FileNotFoundError,[Errno 2] No such file or directory: 'gcloud'
