"trial_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","direction","size_mib","size_bytes","elapsed_sec","throughput_mib_per_sec","throughput_mbps","status","verified_size_bytes","object_uri","error_type","error_message","cleanup_error"
"r007-aliyun_ap_southeast_1-upload-001mib","7","59","2026-06-24T20:58:48.984+00:00","2026-06-24T20:58:53.941+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","upload","1","1048576","2.4220679000136442","0.41287034108101045","3.4634074461548927","success","1048576","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/runs/20260624_233904/r007-aliyun_ap_southeast_1-upload-001mib.bin","","",""
"r007-aliyun_ap_southeast_1-download-100mib","7","60","2026-06-24T20:58:54.458+00:00","2026-06-24T20:58:59.692+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","download","100","104857600","5.228579899994656","19.125652072392008","160.4375979796842","success","104857600","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_100mib.bin","","",""
"r007-aliyun_us_east_1-upload-005mib","7","61","2026-06-24T20:59:00.201+00:00","2026-06-24T20:59:05.938+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","upload","5","5242880","3.125599900027737","1.5996929101372281","13.419196743520434","success","5242880","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_233904/r007-aliyun_us_east_1-upload-005mib.bin","","",""
"r007-aws_us_east_2-upload-060mib","7","62","2026-06-24T20:59:06.439+00:00","2026-06-24T20:59:17.375+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","upload","60","62914560","7.30096089997096","8.218096333078384","68.938388644432","success","62914560","s3://skyflow-prototype-aws-us-east-2/network_measurement/runs/20260624_233904/r007-aws_us_east_2-upload-060mib.bin","","",""
"r007-aws_us_west_2-upload-001mib","7","63","2026-06-24T20:59:17.888+00:00","2026-06-24T20:59:24.782+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","upload","1","1048576","3.307884900015779","0.3023079793360494","2.5359431339222187","success","1048576","s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_233904/r007-aws_us_west_2-upload-001mib.bin","","",""
"r007-gcp_europe_west1-download-060mib","7","64","2026-06-24T20:59:25.292+00:00","2026-06-24T20:59:39.941+00:00","gcp_europe_west1","gcp","europe-west1","skyflow-prototype-gcp-europe-west1","download","60","62914560","14.622192400041968","4.1033518338760055","34.42141002046693","success","62914560","gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_060mib.bin","","",""
"r007-aliyun_cn_shanghai-upload-010mib","7","65","2026-06-24T20:59:40.446+00:00","2026-06-24T20:59:41.367+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","upload","10","10485760","0.5420741999987513","18.44765901056172","154.75017995727015","success","10485760","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_233904/r007-aliyun_cn_shanghai-upload-010mib.bin","","",""
"r007-aliyun_us_east_1-download-040mib","7","66","2026-06-24T20:59:41.875+00:00","2026-06-24T20:59:45.795+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","download","40","41943040","3.918143199989572","10.208917325968702","85.63860555195967","success","41943040","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_040mib.bin","","",""
"r007-aliyun_ap_southeast_1-download-020mib","7","67","2026-06-24T20:59:46.308+00:00","2026-06-24T20:59:49.514+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","download","20","20971520","3.205579100002069","6.2391222852641794","52.33755111514538","success","20971520","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_020mib.bin","","",""
"r007-aliyun_cn_shanghai-upload-100mib","7","68","2026-06-24T20:59:50.018+00:00","2026-06-24T20:59:51.664+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","upload","100","104857600","1.2916810000315309","77.41849574125418","649.4334127230507","success","104857600","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/runs/20260624_233904/r007-aliyun_cn_shanghai-upload-100mib.bin","","",""
