"probe_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","operation","elapsed_sec","status","verified_size_bytes","object_uri","error_type","error_message"
r017-gcp_asia_east1-metadata,17,5,2026-06-25T18:34:39.627+00:00,2026-06-25T18:34:41.803+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.155455600004643,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r017-gcp_us_east1-metadata,17,6,2026-06-25T18:34:42.309+00:00,2026-06-25T18:34:44.675+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.3349627999705262,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r017-aws_eu_central_1-metadata,17,7,2026-06-25T18:34:45.189+00:00,2026-06-25T18:34:47.428+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,2.208801199973095,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r017-gcp_us_west1-metadata,17,8,2026-06-25T18:34:47.935+00:00,2026-06-25T18:34:50.801+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.849881500005722,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r017-aliyun_us_east_1-metadata,17,9,2026-06-25T18:34:51.320+00:00,2026-06-25T18:34:52.778+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.4588219000143,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r017-aws_ap_southeast_1-metadata,17,10,2026-06-25T18:34:53.282+00:00,2026-06-25T18:34:55.579+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,2.2710879999794997,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r017-aws_us_east_2-metadata,17,11,2026-06-25T18:34:56.090+00:00,2026-06-25T18:34:58.442+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.3337871999829076,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r017-gcp_europe_west1-metadata,17,12,2026-06-25T18:34:58.950+00:00,2026-06-25T18:35:02.488+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,3.5215110999997705,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r018-aliyun_cn_beijing-metadata,18,1,2026-06-25T19:43:48.967+00:00,2026-06-25T19:43:49.388+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.41928710002684966,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
r018-aws_us_west_2-metadata,18,2,2026-06-25T19:43:49.902+00:00,2026-06-25T19:43:51.986+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.052638199995272,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
r018-aliyun_ap_southeast_1-metadata,18,3,2026-06-25T19:43:53.591+00:00,2026-06-25T19:43:54.932+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.3419987999950536,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r018-aliyun_cn_shanghai-metadata,18,4,2026-06-25T19:43:55.443+00:00,2026-06-25T19:43:55.717+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.2719154999940656,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r018-gcp_us_west1-metadata,18,5,2026-06-25T19:43:56.219+00:00,2026-06-25T19:44:01.836+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,5.588374100043438,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r018-gcp_europe_west1-metadata,18,6,2026-06-25T19:44:02.344+00:00,2026-06-25T19:44:04.519+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.163101500016637,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r018-gcp_asia_east1-metadata,18,7,2026-06-25T19:44:05.047+00:00,2026-06-25T19:44:07.055+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,1.9863742000306956,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r018-aliyun_us_east_1-metadata,18,8,2026-06-25T19:44:07.561+00:00,2026-06-25T19:44:08.948+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.385292799968738,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r018-aws_ap_southeast_1-metadata,18,9,2026-06-25T19:44:09.448+00:00,2026-06-25T19:44:11.342+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,1.8585443000192754,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r018-gcp_us_east1-metadata,18,10,2026-06-25T19:44:11.850+00:00,2026-06-25T19:44:15.158+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,3.282075499999337,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r018-aws_eu_central_1-metadata,18,11,2026-06-25T19:44:15.663+00:00,2026-06-25T19:44:17.623+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,1.9320848999777809,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r018-aws_us_east_2-metadata,18,12,2026-06-25T19:44:18.127+00:00,2026-06-25T19:44:20.622+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.4806238999590278,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r019-aws_us_west_2-metadata,19,1,2026-06-25T20:52:32.086+00:00,2026-06-25T20:52:34.330+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.2187197000021115,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
r019-aliyun_cn_beijing-metadata,19,2,2026-06-25T20:52:34.830+00:00,2026-06-25T20:52:35.236+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.4057375999400392,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
r019-gcp_asia_east1-metadata,19,3,2026-06-25T20:52:36.245+00:00,2026-06-25T20:52:38.376+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.104798199958168,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r019-aliyun_us_east_1-metadata,19,4,2026-06-25T20:52:38.895+00:00,2026-06-25T20:52:40.292+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.397431599907577,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r019-aws_ap_southeast_1-metadata,19,5,2026-06-25T20:52:40.793+00:00,2026-06-25T20:52:42.444+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,1.6328744000056759,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r019-gcp_us_east1-metadata,19,6,2026-06-25T20:52:42.953+00:00,2026-06-25T20:52:45.411+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.4380068000173196,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r019-aliyun_ap_southeast_1-metadata,19,7,2026-06-25T20:52:45.955+00:00,2026-06-25T20:52:47.255+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.3027314000064507,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r019-aws_eu_central_1-metadata,19,8,2026-06-25T20:52:47.771+00:00,2026-06-25T20:52:49.677+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,1.877705999999307,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r019-aliyun_cn_shanghai-metadata,19,9,2026-06-25T20:52:50.188+00:00,2026-06-25T20:52:50.466+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.2747425000416115,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r019-aws_us_east_2-metadata,19,10,2026-06-25T20:52:50.982+00:00,2026-06-25T20:52:53.250+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.241293599945493,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r019-gcp_us_west1-metadata,19,11,2026-06-25T20:52:53.752+00:00,2026-06-25T20:52:56.562+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,2.7865578000200912,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r019-gcp_europe_west1-metadata,19,12,2026-06-25T20:52:57.320+00:00,2026-06-25T20:52:59.552+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.212507300078869,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r020-aliyun_ap_southeast_1-metadata,20,1,2026-06-25T22:02:40.708+00:00,2026-06-25T22:02:42.017+00:00,aliyun_ap_southeast_1,aliyun,ap-southeast-1,skyflow-prototype-aliyun-ap-southeast-1,object_metadata,1.3079604000085965,success,1048576,oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r020-aliyun_us_east_1-metadata,20,2,2026-06-25T22:02:42.531+00:00,2026-06-25T22:02:43.947+00:00,aliyun_us_east_1,aliyun,us-east-1,skyflow-prototype-aliyun-us-east-1,object_metadata,1.414604999939911,success,1048576,oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_001mib.bin,,
r020-aws_eu_central_1-metadata,20,3,2026-06-25T22:02:44.474+00:00,2026-06-25T22:02:47.184+00:00,aws_eu_central_1,aws,eu-central-1,skyflow-prototype-aws-eu-central-1,object_metadata,2.689330199966207,success,1048576,s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_001mib.bin,,
r020-gcp_us_west1-metadata,20,4,2026-06-25T22:02:47.687+00:00,2026-06-25T22:02:52.805+00:00,gcp_us_west1,gcp,us-west1,skyflow-prototype-gcp-us-west1,object_metadata,5.098658200004138,success,1048576,gs://skyflow-prototype-gcp-us-west1/network_measurement/reference/payload_001mib.bin,,
r020-aws_us_east_2-metadata,20,5,2026-06-25T22:02:53.307+00:00,2026-06-25T22:02:55.826+00:00,aws_us_east_2,aws,us-east-2,skyflow-prototype-aws-us-east-2,object_metadata,2.4956911000190303,success,1048576,s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_001mib.bin,,
r020-gcp_europe_west1-metadata,20,6,2026-06-25T22:02:56.336+00:00,2026-06-25T22:02:58.703+00:00,gcp_europe_west1,gcp,europe-west1,skyflow-prototype-gcp-europe-west1,object_metadata,2.343036499922164,success,1048576,gs://skyflow-prototype-gcp-europe-west1/network_measurement/reference/payload_001mib.bin,,
r020-aliyun_cn_beijing-metadata,20,7,2026-06-25T22:02:59.211+00:00,2026-06-25T22:02:59.631+00:00,aliyun_cn_beijing,aliyun,cn-beijing,skyflow-prototype-aliyun-cn-beijing,object_metadata,0.4218624000204727,success,1048576,oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_001mib.bin,,
r020-gcp_us_east1-metadata,20,8,2026-06-25T22:03:00.142+00:00,2026-06-25T22:03:02.321+00:00,gcp_us_east1,gcp,us-east1,skyflow-prototype-gcp-us-east1,object_metadata,2.162072699982673,success,1048576,gs://skyflow-prototype-gcp-us-east1/network_measurement/reference/payload_001mib.bin,,
r020-gcp_asia_east1-metadata,20,9,2026-06-25T22:03:02.830+00:00,2026-06-25T22:03:05.063+00:00,gcp_asia_east1,gcp,asia-east1,skyflow-prototype-gcp-asia-east1,object_metadata,2.2084499000338838,success,1048576,gs://skyflow-prototype-gcp-asia-east1/network_measurement/reference/payload_001mib.bin,,
r020-aliyun_cn_shanghai-metadata,20,10,2026-06-25T22:03:05.575+00:00,2026-06-25T22:03:05.923+00:00,aliyun_cn_shanghai,aliyun,cn-shanghai,skyflow-prototype-aliyun-cn-shanghai,object_metadata,0.34981259994674474,success,1048576,oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_001mib.bin,,
r020-aws_ap_southeast_1-metadata,20,11,2026-06-25T22:03:06.426+00:00,2026-06-25T22:03:08.331+00:00,aws_ap_southeast_1,aws,ap-southeast-1,skyflow-prototype-aws-ap-southeast-1,object_metadata,1.881403100094758,success,1048576,s3://skyflow-prototype-aws-ap-southeast-1/network_measurement/reference/payload_001mib.bin,,
r020-aws_us_west_2-metadata,20,12,2026-06-25T22:03:09.872+00:00,2026-06-25T22:03:12.160+00:00,aws_us_west_2,aws,us-west-2,skyflow-prototype-aws-us-west-2,object_metadata,2.266143099986948,success,1048576,s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin,,
