workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow1,Q1,workflow1_Q1_q1253,1.0,greedy,492.30420680549713,8037.447853853982,492.30420680549713,492.30420680549713,649.0910124337777,798.76497313598
workflow1,Q1,workflow1_Q1_q1254,1.0,greedy,526.8670765068068,9235.007756934529,526.8670765068068,526.8670765068068,710.693085109694,878.3064031618707
workflow1,Q1,workflow1_Q1_q1255,1.0,greedy,1203.5118120142524,17562.771316562666,1203.5118120142524,1203.5118120142524,1572.75743341589,1892.7687557108811
workflow1,Q1,workflow1_Q1_q1256,1.0,greedy,303.2386825146928,5579.7279333555925,303.2386825146928,303.2386825146928,402.6701575114567,489.09470066011403
workflow1,Q1,workflow1_Q1_q1257,1.0,greedy,1191.8372659338877,15032.52051179412,1191.8372659338877,1191.8372659338877,1496.2578695778777,1781.4160862553172
workflow1,Q1,workflow1_Q1_q1258,1.0,greedy,1445.589138170965,23163.5067687359,1445.589138170965,1445.589138170965,1944.8600299269604,2365.054574991581
workflow1,Q1,workflow1_Q1_q1259,1.0,greedy,1984.669551018709,24831.265291424992,1984.669551018709,1984.669551018709,2500.0187480006707,2972.3430734836597
workflow1,Q1,workflow1_Q1_q1260,1.0,greedy,439.6080791891733,7098.692626008958,439.6080791891733,439.6080791891733,572.4922875131958,702.6727225401814
workflow1,Q1,workflow1_Q1_q1261,1.0,greedy,437.43898153343383,8713.787718630983,437.43898153343383,437.43898153343383,614.1477477421926,773.7013825638975
workflow1,Q1,workflow1_Q1_q1262,1.0,greedy,2113.066718572974,21395.66465937461,2113.066718572974,2113.066718572974,2529.599437859794,2928.9736578627862
workflow1,Q1,workflow1_Q1_q1263,1.0,greedy,408.5360739393661,6760.856760690632,408.5360739393661,408.5360739393661,535.5388796942523,649.0885839300886
workflow1,Q1,workflow1_Q1_q1264,1.0,greedy,1323.9894420415083,24150.809802802494,1323.9894420415083,1323.9894420415083,1857.6471778374696,2290.881990470899
workflow1,Q1,workflow1_Q1_q1265,1.0,greedy,97.46386607187458,2215.5347945556036,97.46386607187458,97.46386607187458,123.05149930259584,145.92775283531194
workflow1,Q1,workflow1_Q1_q1266,1.0,greedy,1075.075652757464,20159.102870063412,1075.075652757464,1075.075652757464,1519.8365460680805,1881.1092487808594
workflow1,Q1,workflow1_Q1_q1267,1.0,greedy,1631.4241984104417,21855.533178694255,1631.4241984104417,1631.4241984104417,2088.09822066626,2502.0337182052735
workflow1,Q1,workflow1_Q1_q1268,1.0,greedy,1836.2232562063016,23258.0950531349,1836.2232562063016,1836.2232562063016,2319.0893207904505,2755.771282967213
workflow1,Q1,workflow1_Q1_q1269,1.0,greedy,1958.6516095857473,27507.690100392687,1958.6516095857473,1958.6516095857473,2548.7931398575593,3075.794779709154
workflow1,Q1,workflow1_Q1_q1270,1.0,greedy,2451.0168466638556,30683.136586375076,2451.0168466638556,2451.0168466638556,3095.9756614313224,3668.383394508585
workflow1,Q1,workflow1_Q1_q1271,1.0,greedy,999.572797644164,17367.435225021785,999.572797644164,999.572797644164,1375.6152991639603,1689.1855834836058
workflow1,Q1,workflow1_Q1_q1272,1.0,greedy,446.85632199245606,5683.2811559498205,446.85632199245606,446.85632199245606,540.1396661413448,634.820777801862
workflow1,Q1,workflow1_Q1_q1273,1.0,greedy,155.11475388370187,3158.0065582443067,155.11475388370187,155.11475388370187,200.1732596259486,250.18375226765139
workflow1,Q1,workflow1_Q1_q1274,1.0,greedy,2206.689454648723,28706.41028152775,2206.689454648723,2206.689454648723,2812.34974315833,3362.0534569934557
workflow1,Q1,workflow1_Q1_q1275,1.0,greedy,1479.0523657245565,17998.16184836326,1479.0523657245565,1479.0523657245565,1843.945040932041,2171.477329785344
workflow1,Q1,workflow1_Q1_q1276,1.0,greedy,155.43181753601817,3365.140160397004,155.43181753601817,155.43181753601817,204.09372284555417,256.2735306332882
