workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow2,Q1,workflow2_Q1_q0366,1.1,greedy,106.63463701530115,2064.933721243181,117.29810071683127,106.63463701530115,119.35344919518447,123.35059289741362
workflow2,Q1,workflow2_Q1_q0367,1.1,greedy,80.0838237564233,1674.1400392536978,88.09220613206564,80.0838237564233,86.74098117126891,87.24033592851029
workflow2,Q1,workflow2_Q1_q0368,1.1,greedy,119.96876649341438,2173.6335092982617,131.96564314275582,119.96876649341438,132.10251102292813,137.88042637633694
workflow2,Q1,workflow2_Q1_q0369,1.1,greedy,94.73145977181512,1875.683465461688,104.20460574899664,94.73145977181512,104.71110496293618,106.9773201110905
workflow2,Q1,workflow2_Q1_q0370,1.1,single_cloud,54.75836284317746,1348.27628120478,60.23419912749521,55.28351380563915,58.499184384220285,54.75836284317746
workflow2,Q1,workflow2_Q1_q0371,1.1,greedy,112.28736029191393,2106.7016863916256,123.51609632110534,112.28736029191393,126.52147078060581,133.39229480045145
workflow2,Q1,workflow2_Q1_q0372,1.1,greedy,83.68578787750462,1716.4154781591667,92.05436666525509,83.68578787750462,91.08045028759172,90.74939460493707
workflow2,Q1,workflow2_Q1_q0373,1.1,greedy,56.372905169147785,1373.6560224212842,62.010195686062566,56.372905169147785,60.0223892253247,56.77254417834584
workflow2,Q1,workflow2_Q1_q0374,1.1,single_cloud,56.467782779235506,1384.5524719676407,62.114561057159065,56.66355173983735,60.29476738998663,56.467782779235506
workflow2,Q1,workflow2_Q1_q0375,1.1,greedy,95.98320423574017,1911.9084600183337,105.5815246593142,95.98320423574017,107.09419043711775,109.9774698294849
workflow2,Q1,workflow2_Q1_q0376,1.1,single_cloud,48.20364393380724,1280.709291635277,53.02400832718797,50.52186392129698,52.7263871026662,48.20364393380724
workflow2,Q1,workflow2_Q1_q0377,1.1,greedy,67.7741167864006,1516.5814522050198,74.55152846504066,67.7741167864006,73.33028215334663,71.74894787961432
workflow2,Q1,workflow2_Q1_q0378,1.1,single_cloud,56.15507211726572,1371.83056420329,61.7705793289923,56.41002353780798,59.75398422721202,56.15507211726572
workflow2,Q1,workflow2_Q1_q0379,1.1,greedy,77.21970858173286,1668.9023456026423,84.94167943990615,77.21970858173286,84.7820853865016,83.94936973832094
workflow2,Q1,workflow2_Q1_q0380,1.1,greedy,78.0018124487779,1642.55281918644,85.80199369365569,78.0018124487779,85.18117180540355,84.07648511232487
workflow2,Q1,workflow2_Q1_q0381,1.1,greedy,87.00941793050617,1748.570164603212,95.7103597235568,87.00941793050617,94.92764462914197,95.06102452458292
workflow2,Q1,workflow2_Q1_q0382,1.1,greedy,67.95068637205875,1509.721420495095,74.74575500926464,67.95068637205875,73.61618954642486,71.4476790854376
workflow2,Q1,workflow2_Q1_q0383,1.1,single_cloud,47.811844206916014,1265.594979126883,52.593028627607616,50.13421472814169,52.41481014057915,47.811844206916014
workflow2,Q1,workflow2_Q1_q0384,1.1,greedy,92.10314639848907,1839.7847010436933,101.31346103833799,92.10314639848907,101.09506373914587,101.29656060827088
workflow2,Q1,workflow2_Q1_q0385,1.1,greedy,74.80907702072732,1602.4859508419986,82.28998472280006,74.80907702072732,80.98443476983874,80.0540895026547
workflow2,Q1,workflow2_Q1_q0386,1.1,greedy,94.49765785429923,1876.2163087576853,103.94742363972917,94.49765785429923,104.86237364198836,107.51226343265557
workflow2,Q1,workflow2_Q1_q0387,1.1,single_cloud,55.06518228697786,1341.1456332130088,60.57170051567565,56.660377396752295,59.40703368869848,55.06518228697786
workflow2,Q1,workflow2_Q1_q0388,1.1,single_cloud,44.638464811165655,1247.5844723199336,49.102311292282224,47.87824962980996,49.593007515955634,44.638464811165655
workflow2,Q1,workflow2_Q1_q0389,1.1,greedy,65.13838403878482,1478.8181284148986,71.65222244266332,65.13838403878482,69.83574882694798,67.67691620434022
workflow2,Q1,workflow2_Q1_q0390,1.1,greedy,81.53120714485286,1684.1556604721354,89.68432785933815,81.53120714485286,88.73626009131577,89.58889613438197
workflow2,Q1,workflow2_Q1_q0391,1.1,greedy,75.88675354427403,1622.554966530109,83.47542889870144,75.88675354427403,81.76344691625356,81.40771718150926
workflow2,Q1,workflow2_Q1_q0392,1.1,greedy,102.9791303077535,2032.9583194996376,113.27704333852886,102.9791303077535,114.48939177607214,117.38735765886919
workflow2,Q1,workflow2_Q1_q0393,1.1,greedy,74.7145503405506,1606.5479171741244,82.18600537460567,74.7145503405506,79.94921265551068,80.23114977529521
workflow2,Q1,workflow2_Q1_q0394,1.1,greedy,85.65341791336827,1757.0150030886357,94.2187597047051,85.65341791336827,94.92117953710931,94.99924296306692
workflow2,Q1,workflow2_Q1_q0395,1.1,greedy,90.58101918561802,1819.2063741480013,99.63912110417982,90.58101918561802,100.76933886111317,103.11497165927028
workflow2,Q1,workflow2_Q1_q0396,1.1,single_cloud,45.32335408434152,1255.5257521627702,49.855689492775674,48.26952312121431,50.25112496212855,45.32335408434152
workflow2,Q1,workflow2_Q1_q0397,1.1,greedy,80.63352249903416,1741.9215095703423,88.69687474893757,80.63352249903416,88.43421307683694,88.94923252294706
workflow2,Q1,workflow2_Q1_q0398,1.1,greedy,72.27675558232819,1574.003621767254,79.50443114056102,72.27675558232819,78.0407524096257,75.86518043542753
workflow2,Q1,workflow2_Q1_q0399,1.1,greedy,78.59184952639048,1649.382205895689,86.45103447902953,78.59184952639048,86.40274031860291,84.67679006135818
workflow2,Q1,workflow2_Q1_q0400,1.1,single_cloud,53.59448218955069,1332.8833749163168,58.95393040850576,54.44020344477713,57.47252641725959,53.59448218955069
workflow2,Q1,workflow2_Q1_q0401,1.1,greedy,103.1824476970597,2005.861077729564,113.50069246676568,103.1824476970597,115.70395420698127,120.49305960213968
workflow2,Q1,workflow2_Q1_q0402,1.1,greedy,118.22649264656351,2163.210591297204,130.04914191121986,118.22649264656351,128.93114234411823,131.86634497626935
workflow2,Q1,workflow2_Q1_q0403,1.1,single_cloud,46.60004927755948,1255.9570571407858,51.26005420531543,49.41162486217652,51.333551780451785,46.60004927755948
workflow2,Q1,workflow2_Q1_q0404,1.1,greedy,90.59962398338384,1826.953544131989,99.65958638172222,90.59962398338384,98.04148835690395,98.53578854317185
workflow2,Q1,workflow2_Q1_q0405,1.1,greedy,103.89603110411133,1987.150250346321,114.28563421452247,103.89603110411133,115.0110285931225,118.46186591117164
workflow2,Q1,workflow2_Q1_q0406,1.1,greedy,68.4651586541813,1514.8202824087912,75.31167451959944,68.4651586541813,73.44378372608237,72.10246390097107
workflow2,Q1,workflow2_Q1_q0407,1.1,greedy,106.72814414849351,2010.529806675132,117.40095856334287,106.72814414849351,118.95535390671073,121.71881952322849
workflow2,Q1,workflow2_Q1_q0408,1.1,greedy,89.48590946282255,1857.502080055573,98.43450040910481,89.48590946282255,98.20430144433672,102.49645158144094
workflow2,Q1,workflow2_Q1_q0409,1.1,greedy,115.10369512685823,2150.154355419275,126.61406463954405,115.10369512685823,128.38921697389517,131.7889341417374
workflow2,Q1,workflow2_Q1_q0410,1.1,greedy,114.05059331701086,2201.27074399482,125.45565264871196,114.05059331701086,126.42752751800994,130.78527221612214
workflow2,Q1,workflow2_Q1_q0411,1.1,single_cloud,49.39157625089064,1275.753268402723,54.3307338759797,51.96407931772878,54.16965597557797,49.39157625089064
workflow2,Q1,workflow2_Q1_q0412,1.1,greedy,76.97403373142654,1672.708632372628,84.67143710456921,76.97403373142654,85.24217735216995,86.25136386085096
workflow2,Q1,workflow2_Q1_q0413,1.1,greedy,82.21494444065537,1773.3299585521231,90.43643888472091,82.21494444065537,91.93188420156865,93.74354144301782
workflow2,Q1,workflow2_Q1_q0414,1.1,single_cloud,58.88245325979973,1378.688827942745,64.77069858577971,59.11248636616017,62.816339040992595,58.88245325979973
workflow2,Q1,workflow2_Q1_q0415,1.1,greedy,71.19979301371707,1565.5778288013787,78.31977231508878,71.19979301371707,76.22551851002682,75.19735446962115
workflow2,Q1,workflow2_Q1_q0416,1.1,greedy,116.3617798809631,2207.820383487872,127.99795786905942,116.3617798809631,130.73534712815095,135.30945118799622
workflow2,Q1,workflow2_Q1_q0417,1.1,single_cloud,45.906383232853045,1250.0032299536767,50.49702155613836,49.29250527226844,51.03338718178814,45.906383232853045
