workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p90_max,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow2,Q1,workflow2_Q1_q0344,1.0,single_cloud,515.605152607662,4295.436105367215,515.605152607662,331.7920909625306,399.4226013612092,515.605152607662
workflow2,Q1,workflow2_Q1_q0345,1.0,single_cloud,3140.138810141542,21507.203144413594,3140.138810141542,2034.5232003004014,2459.1194918582487,3140.138810141542
workflow2,Q1,workflow2_Q1_q0346,1.0,single_cloud,1616.5938099100745,11680.121616762011,1616.5938099100745,1017.4782938450871,1238.1945129028609,1616.5938099100745
workflow2,Q1,workflow2_Q1_q0347,1.0,single_cloud,431.57228577633396,3791.30523398518,431.57228577633396,300.3373474962936,353.53445608779435,431.57228577633396
workflow2,Q1,workflow2_Q1_q0348,1.0,single_cloud,2414.5981474185496,15663.429664656056,2414.5981474185496,1511.1782179798588,1808.2771064491453,2414.5981474185496
workflow2,Q1,workflow2_Q1_q0349,1.0,single_cloud,3719.445245173885,23845.290109298712,3719.445245173885,2376.6740632751153,2843.784834964024,3719.445245173885
workflow2,Q1,workflow2_Q1_q0350,1.0,single_cloud,1697.9009179221046,10075.466368999076,1697.9009179221046,1231.388100294031,1395.602325670324,1697.9009179221046
workflow2,Q1,workflow2_Q1_q0351,1.0,single_cloud,1705.4063401851106,11542.347354855869,1705.4063401851106,1125.1221751416383,1335.1762416918482,1705.4063401851106
workflow2,Q1,workflow2_Q1_q0352,1.0,single_cloud,3692.423319764066,26546.33978980934,3692.423319764066,2242.486438391463,2786.6305388016353,3692.423319764066
workflow2,Q1,workflow2_Q1_q0353,1.0,single_cloud,2377.4000590511505,16978.75292606704,2377.4000590511505,1569.4447893798904,1901.2182750330337,2377.4000590511505
workflow2,Q1,workflow2_Q1_q0354,1.0,single_cloud,4011.7698461565915,26459.150707471763,4011.7698461565915,2488.5363534480266,3019.1545554216623,4011.7698461565915
workflow2,Q1,workflow2_Q1_q0355,1.0,single_cloud,2040.1141622716934,14813.816058166472,2040.1141622716934,1449.2886239985733,1728.4644541122261,2040.1141622716934
workflow2,Q1,workflow2_Q1_q0356,1.0,single_cloud,5184.586094631465,29698.31619695896,5184.586094631465,3564.8939311561808,4120.477286672166,5184.586094631465
workflow2,Q1,workflow2_Q1_q0357,1.0,single_cloud,3077.81564317351,20819.64663508654,3077.81564317351,2041.9670109605695,2445.3871533376155,3077.81564317351
workflow2,Q1,workflow2_Q1_q0358,1.0,single_cloud,612.6358061123522,5103.340460810186,612.6358061123522,392.8400126842995,474.41353249998286,612.6358061123522
workflow2,Q1,workflow2_Q1_q0359,1.0,single_cloud,4114.060617216118,27703.802180079856,4114.060617216118,2594.100084169868,3151.2459876840567,4114.060617216118
workflow2,Q1,workflow2_Q1_q0360,1.0,single_cloud,2480.031290439483,16073.589836990495,2480.031290439483,1566.78015394365,1872.452777058031,2480.031290439483
workflow2,Q1,workflow2_Q1_q0361,1.0,single_cloud,682.2586955062941,5859.636156979894,682.2586955062941,456.31492756895204,553.4710201618736,682.2586955062941
workflow2,Q1,workflow2_Q1_q0362,1.0,single_cloud,1099.0435119486606,6184.341512528623,1099.0435119486606,808.776707705165,893.7386585506903,1099.0435119486606
workflow2,Q1,workflow2_Q1_q0363,1.0,single_cloud,3197.4729036781,21899.122081398255,3197.4729036781,2089.1948294719355,2519.5877425410936,3197.4729036781
workflow2,Q1,workflow2_Q1_q0364,1.0,single_cloud,310.51357330099836,3089.898992725869,310.51357330099836,230.67093372829237,269.8467215251981,310.51357330099836
workflow2,Q1,workflow2_Q1_q0365,1.0,single_cloud,1342.519529361732,10118.698000697665,1342.519529361732,837.2429369261379,1030.0625840251128,1342.519529361732
workflow2,Q1,workflow2_Q1_q0366,1.0,single_cloud,919.1816779930937,5805.238983185664,919.1816779930937,714.288733944111,794.8328394567033,919.1816779930937
workflow2,Q1,workflow2_Q1_q0367,1.0,single_cloud,2353.0808092627663,14657.737037015046,2353.0808092627663,1637.5606328441575,1899.5257051830508,2353.0808092627663
workflow2,Q1,workflow2_Q1_q0368,1.0,single_cloud,1975.703670867604,13872.542528738324,1975.703670867604,1256.6551310473192,1523.6898521972703,1975.703670867604
workflow2,Q1,workflow2_Q1_q0369,1.0,single_cloud,2967.6631033662075,17031.773404027965,2967.6631033662075,2033.642278099098,2337.7895680662245,2967.6631033662075
workflow2,Q1,workflow2_Q1_q0370,1.0,single_cloud,1399.2706422684923,9914.274621690543,1399.2706422684923,979.9091010254607,1157.6549998351766,1399.2706422684923
workflow2,Q1,workflow2_Q1_q0371,1.0,single_cloud,219.57141297787462,2639.5047431096023,219.57141297787462,151.60992051691375,184.66346811784868,219.57141297787462
workflow2,Q1,workflow2_Q1_q0372,1.0,single_cloud,2484.3880514672137,19749.892582216828,2484.3880514672137,1482.0823847571273,1894.0901965250712,2484.3880514672137
workflow2,Q1,workflow2_Q1_q0373,1.0,single_cloud,1878.1005112760945,12678.582360689246,1878.1005112760945,1211.9406485394018,1449.2371983316416,1878.1005112760945
workflow2,Q1,workflow2_Q1_q0374,1.0,single_cloud,3182.706989603906,20835.524932980043,3182.706989603906,2029.0321292577926,2430.838040311212,3182.706989603906
workflow2,Q1,workflow2_Q1_q0375,1.0,single_cloud,740.3679648367896,4890.852936171016,740.3679648367896,513.0094779731647,582.5723707514181,740.3679648367896
workflow2,Q1,workflow2_Q1_q0376,1.0,single_cloud,179.16699427218418,2102.806253249787,179.16699427218418,134.7398213846567,154.99181158041083,179.16699427218418
workflow2,Q1,workflow2_Q1_q0377,1.0,single_cloud,1130.4660312933954,8993.38159136567,1130.4660312933954,723.3651570948459,892.7547583655863,1130.4660312933954
workflow2,Q1,workflow2_Q1_q0378,1.0,single_cloud,2043.4905947152065,15112.273444211243,2043.4905947152065,1384.1296394251597,1673.8559706487579,2043.4905947152065
workflow2,Q1,workflow2_Q1_q0379,1.0,single_cloud,1831.4217288205423,13276.622745017909,1831.4217288205423,1313.5796830123652,1560.7356788495897,1831.4217288205423
workflow2,Q1,workflow2_Q1_q0380,1.0,single_cloud,4340.804434064583,25506.309679044993,4340.804434064583,2953.9606257387563,3432.3980912329803,4340.804434064583
workflow2,Q1,workflow2_Q1_q0381,1.0,single_cloud,1775.395795694544,12799.625661673555,1775.395795694544,1085.576413185686,1336.181082349356,1775.395795694544
workflow2,Q1,workflow2_Q1_q0382,1.0,single_cloud,2556.3734015035457,17283.422739097663,2556.3734015035457,1627.5807573583277,1961.1411429229288,2556.3734015035457
workflow2,Q1,workflow2_Q1_q0383,1.0,single_cloud,2987.9852463817265,19136.675137136488,2987.9852463817265,2000.670608199357,2362.458148630298,2987.9852463817265
workflow2,Q1,workflow2_Q1_q0384,1.0,single_cloud,194.62280525788324,2339.449949337237,194.62280525788324,148.20917644299894,173.2249445343379,194.62280525788324
workflow2,Q1,workflow2_Q1_q0385,1.0,single_cloud,2916.3550749419987,16833.648878494725,2916.3550749419987,2147.27378390139,2442.2976299162265,2916.3550749419987
workflow2,Q1,workflow2_Q1_q0386,1.0,single_cloud,1775.5835110362627,11829.832063656657,1775.5835110362627,1134.7897855042227,1353.9187940930465,1775.5835110362627
workflow2,Q1,workflow2_Q1_q0387,1.0,single_cloud,2210.0263468905696,14076.052711589387,2210.0263468905696,1611.6765151165657,1862.5182003606465,2210.0263468905696
workflow2,Q1,workflow2_Q1_q0388,1.0,single_cloud,516.0166291956722,4644.644342587443,516.0166291956722,305.63715306966714,383.0555164618746,516.0166291956722
workflow2,Q1,workflow2_Q1_q0389,1.0,single_cloud,3391.64076845639,24698.83385988849,3391.64076845639,1929.3111044020272,2443.0418007111475,3391.64076845639
workflow2,Q1,workflow2_Q1_q0390,1.0,single_cloud,4540.036960883903,29387.72169725601,4540.036960883903,2952.015167223659,3533.413135551873,4540.036960883903
workflow2,Q1,workflow2_Q1_q0391,1.0,single_cloud,251.46098846267796,2352.3024877389075,251.46098846267796,193.49296483123015,215.1193089293135,251.46098846267796
workflow2,Q1,workflow2_Q1_q0392,1.0,single_cloud,3299.842918240463,19367.534516923024,3299.842918240463,2188.0932936643853,2544.3246477109865,3299.842918240463
workflow2,Q1,workflow2_Q1_q0393,1.0,single_cloud,3609.285172553168,24141.266385066538,3609.285172553168,2333.841580395139,2808.4150604987126,3609.285172553168
workflow2,Q1,workflow2_Q1_q0394,1.0,single_cloud,1438.5601888141239,10066.21656971105,1438.5601888141239,941.508946369383,1123.6061131168674,1438.5601888141239
workflow2,Q1,workflow2_Q1_q0395,1.0,single_cloud,4175.850451793642,24837.95819445104,4175.850451793642,2787.4151715815105,3254.6195805461452,4175.850451793642
workflow2,Q1,workflow2_Q1_q0396,1.0,single_cloud,3119.283367265207,20277.85610161546,3119.283367265207,2177.0300827030687,2559.8199880136426,3119.283367265207
workflow2,Q1,workflow2_Q1_q0397,1.0,single_cloud,4354.559917577946,28998.656461388586,4354.559917577946,2630.376285990336,3215.7488230318313,4354.559917577946
workflow2,Q1,workflow2_Q1_q0398,1.0,single_cloud,5260.740077333993,30521.883367196555,5260.740077333993,3580.1271264628126,4157.728644624953,5260.740077333993
workflow2,Q1,workflow2_Q1_q0399,1.0,single_cloud,296.8230568479584,2942.2135215099447,296.8230568479584,223.34960246363516,259.3796259904334,296.8230568479584
workflow2,Q1,workflow2_Q1_q0400,1.0,single_cloud,1839.5713759322398,14771.161294495496,1839.5713759322398,1219.7948130130155,1510.382496670235,1839.5713759322398
workflow2,Q1,workflow2_Q1_q0401,1.0,single_cloud,2683.288531829802,17769.595174623213,2683.288531829802,1765.8550962982815,2109.0668708497865,2683.288531829802
workflow2,Q1,workflow2_Q1_q0402,1.0,single_cloud,832.5856153467711,6009.609678107245,832.5856153467711,581.7514625176408,676.621831874069,832.5856153467711
workflow2,Q1,workflow2_Q1_q0403,1.0,single_cloud,1473.0369979706375,11578.75026961674,1473.0369979706375,913.7731363959107,1139.6984710192396,1473.0369979706375
workflow2,Q1,workflow2_Q1_q0404,1.0,single_cloud,4652.583792596961,30717.05730998036,4652.583792596961,2719.073674118256,3349.685646489368,4652.583792596961
workflow2,Q1,workflow2_Q1_q0405,1.0,single_cloud,161.8054692032196,2174.883268254496,161.8054692032196,126.22251814484972,147.50800817119918,161.8054692032196
workflow2,Q1,workflow2_Q1_q0406,1.0,single_cloud,1914.9216273354898,14993.588044049451,1914.9216273354898,1102.2179353973445,1404.6765563301842,1914.9216273354898
workflow2,Q1,workflow2_Q1_q0407,1.0,single_cloud,4005.296524298116,26456.87809532404,4005.296524298116,2662.907237324134,3181.3903095025325,4005.296524298116
workflow2,Q1,workflow2_Q1_q0408,1.0,single_cloud,1624.1380084473083,11214.866901218133,1624.1380084473083,1025.181697838806,1236.9130462311036,1624.1380084473083
workflow2,Q1,workflow2_Q1_q0409,1.0,single_cloud,2323.2438248271546,15795.439607951916,2323.2438248271546,1457.7356543841993,1762.0645446814578,2323.2438248271546
workflow2,Q1,workflow2_Q1_q0410,1.0,single_cloud,4289.481217671584,30434.940102742432,4289.481217671584,2906.371521318144,3518.3884475498885,4289.481217671584
workflow2,Q1,workflow2_Q1_q0411,1.0,single_cloud,2587.756014125898,15650.831209329132,2587.756014125898,1690.1169917408226,1979.9792128345828,2587.756014125898
workflow2,Q1,workflow2_Q1_q0412,1.0,single_cloud,643.2330152076199,5544.729993488436,643.2330152076199,381.6112438739579,475.05663160868244,643.2330152076199
workflow2,Q1,workflow2_Q1_q0413,1.0,single_cloud,308.31283023123916,3217.680868141902,308.31283023123916,207.79395135603616,251.37469869527885,308.31283023123916
workflow2,Q1,workflow2_Q1_q0414,1.0,single_cloud,4430.50209250143,29476.22973143056,4430.50209250143,2927.886898942503,3510.7133641326877,4430.50209250143
workflow2,Q1,workflow2_Q1_q0415,1.0,single_cloud,1208.0702613417377,9508.01218084798,1208.0702613417377,728.5289298859418,910.156559932204,1208.0702613417377
workflow2,Q1,workflow2_Q1_q0416,1.0,single_cloud,2431.5752633956763,16508.405702679633,2431.5752633956763,1600.7704081047707,1916.156642612303,2431.5752633956763
workflow2,Q1,workflow2_Q1_q0417,1.0,single_cloud,512.3293154343594,4362.999291255458,512.3293154343594,352.48248067991784,414.7675277211622,512.3293154343594
workflow2,Q1,workflow2_Q1_q0418,1.0,single_cloud,2304.762911756221,14145.83475201788,2304.762911756221,1576.6240691975452,1830.2920918111506,2304.762911756221
workflow2,Q1,workflow2_Q1_q0419,1.0,single_cloud,4988.006564161644,29026.36036660715,4988.006564161644,3497.0668802493974,4036.3852823337243,4988.006564161644
workflow2,Q1,workflow2_Q1_q0420,1.0,single_cloud,2522.9689612185384,16459.89857886423,2522.9689612185384,1575.5095648878785,1891.8154714850368,2522.9689612185384
workflow2,Q1,workflow2_Q1_q0421,1.0,single_cloud,4844.047628676898,30231.893030256004,4844.047628676898,3185.531235645374,3776.7236978589854,4844.047628676898
workflow2,Q1,workflow2_Q1_q0422,1.0,single_cloud,1260.346039906974,9303.108693309276,1260.346039906974,799.9283019255353,970.4215206590461,1260.346039906974
workflow2,Q1,workflow2_Q1_q0423,1.0,single_cloud,2415.7415800185036,16522.54823298108,2415.7415800185036,1487.0255349189101,1808.8816803314824,2415.7415800185036
workflow2,Q1,workflow2_Q1_q0424,1.0,single_cloud,3954.502271610362,26952.73372494159,3954.502271610362,2403.1738100669445,2948.424966280273,3954.502271610362
workflow2,Q1,workflow2_Q1_q0425,1.0,single_cloud,1949.987031463952,14868.550681498102,1949.987031463952,1192.937993204025,1491.0431585808647,1949.987031463952
workflow2,Q1,workflow2_Q1_q0426,1.0,single_cloud,1333.8251088754598,9909.89801023931,1333.8251088754598,893.7102961917776,1077.711509230335,1333.8251088754598
workflow2,Q1,workflow2_Q1_q0427,1.0,single_cloud,4075.3851397774206,26833.5771279442,4075.3851397774206,2505.176021604166,3045.202990086363,4075.3851397774206
workflow2,Q1,workflow2_Q1_q0428,1.0,single_cloud,2161.3919291844513,13153.732374414996,2161.3919291844513,1442.6381169394674,1677.0351594219655,2161.3919291844513
workflow2,Q1,workflow2_Q1_q0429,1.0,single_cloud,2598.641565322538,17291.711737931797,2598.641565322538,1732.8225704517831,2058.844123907728,2598.641565322538
workflow2,Q1,workflow2_Q1_q0430,1.0,single_cloud,5467.215253462565,30390.318265409813,5467.215253462565,3934.461735424266,4485.414860867359,5467.215253462565
workflow2,Q1,workflow2_Q1_q0431,1.0,single_cloud,1027.5064047599092,7177.252166516793,1027.5064047599092,706.5066462424684,827.2826566510154,1027.5064047599092
workflow2,Q1,workflow2_Q1_q0432,1.0,single_cloud,1718.4481904689378,10553.753508112495,1718.4481904689378,1172.1326938341276,1354.4797068013988,1718.4481904689378
workflow2,Q1,workflow2_Q1_q0433,1.0,single_cloud,271.7283585769344,2610.8869892520374,271.7283585769344,210.3238238293325,238.25723138071348,271.7283585769344
workflow2,Q1,workflow2_Q1_q0434,1.0,single_cloud,1704.225821784266,13210.975592577171,1704.225821784266,1007.6923910048204,1269.354964005206,1704.225821784266
workflow2,Q1,workflow2_Q1_q0435,1.0,single_cloud,950.9038060703128,7579.789557444345,950.9038060703128,584.9916979003121,723.7952930709964,950.9038060703128
workflow2,Q1,workflow2_Q1_q0436,1.0,single_cloud,3294.45787907322,21678.786472154665,3294.45787907322,2106.327125182305,2531.159318754525,3294.45787907322
workflow2,Q1,workflow2_Q1_q0437,1.0,single_cloud,950.1152265254144,7025.587101458274,950.1152265254144,639.24834362845,758.1646349644577,950.1152265254144
workflow2,Q1,workflow2_Q1_q0438,1.0,single_cloud,3309.9582525042806,21525.348291189264,3309.9582525042806,2065.244255827701,2485.7848437336706,3309.9582525042806
workflow2,Q1,workflow2_Q1_q0439,1.0,single_cloud,1440.257070429881,9439.435031058532,1440.257070429881,1006.8779486322721,1169.2174121289204,1440.257070429881
workflow2,Q1,workflow2_Q1_q0440,1.0,single_cloud,1870.7003355325398,12135.010402149092,1870.7003355325398,1248.2813568697459,1467.7988686177907,1870.7003355325398
workflow2,Q1,workflow2_Q1_q0441,1.0,single_cloud,1616.3716357778792,11948.22367842725,1616.3716357778792,1005.692249176881,1236.7959435416824,1616.3716357778792
workflow2,Q1,workflow2_Q1_q0442,1.0,single_cloud,3154.945793285967,22757.59992330717,3154.945793285967,1780.6064203513713,2254.0989742015777,3154.945793285967
workflow2,Q1,workflow2_Q1_q0443,1.0,single_cloud,2817.893944436063,15404.975169530797,2817.893944436063,1962.8077655899901,2228.372365777184,2817.893944436063
workflow2,Q1,workflow2_Q1_q0444,1.0,single_cloud,1690.351291760972,12313.684246089537,1690.351291760972,1140.2249889444222,1375.4979310497654,1690.351291760972
workflow2,Q1,workflow2_Q1_q0445,1.0,single_cloud,4485.655690431185,26749.760730817117,4485.655690431185,2923.2143361677504,3432.314832795682,4485.655690431185
workflow2,Q1,workflow2_Q1_q0446,1.0,single_cloud,2816.196248411973,18503.053282589815,2816.196248411973,1798.3701840777865,2151.0446827738833,2816.196248411973
workflow2,Q1,workflow2_Q1_q0447,1.0,single_cloud,1050.7760158213234,7980.777190790131,1050.7760158213234,759.4244335194755,898.2502768247441,1050.7760158213234
workflow2,Q1,workflow2_Q1_q0448,1.0,single_cloud,3884.674615348327,28144.481934417687,3884.674615348327,2338.293810052758,2918.5145534282556,3884.674615348327
workflow2,Q1,workflow2_Q1_q0449,1.0,single_cloud,1811.9579925866333,11765.750998060428,1811.9579925866333,1157.0205847650159,1370.2519489715883,1811.9579925866333
workflow2,Q1,workflow2_Q1_q0450,1.0,single_cloud,270.046147821189,2843.2920708015477,270.046147821189,183.02320571560008,221.92361247068237,270.046147821189
workflow2,Q1,workflow2_Q1_q0451,1.0,single_cloud,2236.8456965896053,16230.34378081738,2236.8456965896053,1306.4861601363539,1633.582726772631,2236.8456965896053
workflow2,Q1,workflow2_Q1_q0452,1.0,single_cloud,744.9816732812766,5339.547915581872,744.9816732812766,553.4866685452522,632.9262212729355,744.9816732812766
workflow2,Q1,workflow2_Q1_q0453,1.0,single_cloud,1257.7294957322208,8704.621049255948,1257.7294957322208,822.0324536994269,977.2837087594239,1257.7294957322208
workflow2,Q1,workflow2_Q1_q0454,1.0,single_cloud,3427.5503888995604,23649.61166130151,3427.5503888995604,2281.0783435062335,2744.2401377598417,3427.5503888995604
workflow2,Q1,workflow2_Q1_q0455,1.0,single_cloud,640.7568754463508,5539.749780622994,640.7568754463508,408.1632646226186,498.04991326439125,640.7568754463508
workflow2,Q1,workflow2_Q1_q0456,1.0,single_cloud,4139.52289397913,25407.635199970275,4139.52289397913,2817.6215727902622,3300.962145111764,4139.52289397913
workflow2,Q1,workflow2_Q1_q0457,1.0,single_cloud,5162.587244404545,29226.20993986369,5162.587244404545,3544.7461362484296,4086.6483139744037,5162.587244404545
workflow2,Q1,workflow2_Q1_q0458,1.0,single_cloud,2816.5492726826365,19519.126174186233,2816.5492726826365,1786.1344018611192,2173.8543062422664,2816.5492726826365
workflow2,Q1,workflow2_Q1_q0459,1.0,single_cloud,3380.9776808291085,22569.77378001477,3380.9776808291085,2176.9606166641283,2618.791104102161,3380.9776808291085
workflow2,Q1,workflow2_Q1_q0460,1.0,single_cloud,3241.065100691236,22664.601772299746,3241.065100691236,2081.352882577826,2531.8028182261482,3241.065100691236
workflow2,Q1,workflow2_Q1_q0461,1.0,single_cloud,4830.545879500543,30868.683400520214,4830.545879500543,3028.801752506728,3646.2733569908755,4830.545879500543
workflow2,Q1,workflow2_Q1_q0462,1.0,single_cloud,1680.2827460656615,11733.077220008085,1680.2827460656615,1125.3994746675337,1344.496126234,1680.2827460656615
workflow2,Q1,workflow2_Q1_q0463,1.0,single_cloud,881.6289060313993,6483.051188613085,881.6289060313993,613.1555091397603,722.4161981812151,881.6289060313993
workflow2,Q1,workflow2_Q1_q0464,1.0,single_cloud,2726.195116985214,16952.171696252597,2726.195116985214,1789.1059633791199,2107.43425434571,2726.195116985214
workflow2,Q1,workflow2_Q1_q0465,1.0,single_cloud,2393.7452002699,17365.94591247525,2393.7452002699,1623.541347934419,1956.98278105442,2393.7452002699
workflow2,Q1,workflow2_Q1_q0466,1.0,single_cloud,1019.5958477774565,6925.424731117317,1019.5958477774565,705.1299987163442,818.9368325669224,1019.5958477774565
workflow2,Q1,workflow2_Q1_q0467,1.0,single_cloud,2599.7204916101036,19712.38094888581,2599.7204916101036,1540.2062535886537,1945.7003783571865,2599.7204916101036
workflow2,Q1,workflow2_Q1_q0468,1.0,single_cloud,171.32533430354545,2113.0129190160415,171.32533430354545,126.24098900436734,144.75966079874738,171.32533430354545
workflow2,Q1,workflow2_Q1_q0469,1.0,single_cloud,4731.826533356883,28954.753000909936,4731.826533356883,3129.4038643414774,3684.321355133717,4731.826533356883
workflow2,Q1,workflow2_Q1_q0470,1.0,single_cloud,1499.7030845613572,9471.72143094431,1499.7030845613572,1057.2397677468932,1216.8367140621103,1499.7030845613572
workflow2,Q1,workflow2_Q1_q0471,1.0,single_cloud,278.80520554061815,2860.3580429206154,278.80520554061815,187.80716428552344,224.32965179370922,278.80520554061815
workflow2,Q1,workflow2_Q1_q0472,1.0,single_cloud,664.569329177322,4878.5850894142495,664.569329177322,466.7476987436367,541.8212833923161,664.569329177322
workflow2,Q1,workflow2_Q1_q0473,1.0,single_cloud,1282.6256123900694,8756.994598352434,1282.6256123900694,906.2901788935392,1054.3838090745435,1282.6256123900694
workflow2,Q1,workflow2_Q1_q0474,1.0,single_cloud,1526.6613425713035,9745.91104598282,1526.6613425713035,1007.7176977642553,1180.7751920889575,1526.6613425713035
workflow2,Q1,workflow2_Q1_q0475,1.0,single_cloud,243.88798568639885,2662.023405242264,243.88798568639885,186.94061327234553,217.94429955589996,243.88798568639885
workflow2,Q1,workflow2_Q1_q0476,1.0,single_cloud,1334.68701826924,9906.003091876151,1334.68701826924,825.8834130378254,1012.891258685462,1334.68701826924
workflow2,Q1,workflow2_Q1_q0477,1.0,single_cloud,1049.7049940239654,7367.014101651492,1049.7049940239654,742.3842686297797,866.2359502769767,1049.7049940239654
workflow2,Q1,workflow2_Q1_q0478,1.0,single_cloud,2161.8012968302874,12822.640089881024,2161.8012968302874,1482.6038405443048,1709.3130809362315,2161.8012968302874
workflow2,Q1,workflow2_Q1_q0479,1.0,single_cloud,1968.1298576074466,13014.998458993086,1968.1298576074466,1336.309422754975,1572.712788285394,1968.1298576074466
workflow2,Q1,workflow2_Q1_q0480,1.0,single_cloud,1457.2034935209028,11658.725434393797,1457.2034935209028,862.9689773132168,1094.8997373281204,1457.2034935209028
workflow2,Q1,workflow2_Q1_q0481,1.0,single_cloud,1640.1686337127687,11333.059545899148,1640.1686337127687,1005.3017658812356,1221.7962610770626,1640.1686337127687
workflow2,Q1,workflow2_Q1_q0482,1.0,single_cloud,515.2393646546869,4334.4844025934435,515.2393646546869,361.2496442808947,422.8629213894926,515.2393646546869
workflow2,Q1,workflow2_Q1_q0483,1.0,single_cloud,178.40745583168024,2438.5717564608967,178.40745583168024,120.1938152201576,150.17077546401217,178.40745583168024
workflow2,Q1,workflow2_Q1_q0484,1.0,single_cloud,1109.7177368025598,7636.522367197302,1109.7177368025598,737.1546701826703,862.2352398776478,1109.7177368025598
workflow2,Q1,workflow2_Q1_q0485,1.0,single_cloud,3522.340020020125,23929.87347635499,3522.340020020125,2321.26788543165,2791.3273778460984,3522.340020020125
workflow2,Q1,workflow2_Q1_q0486,1.0,single_cloud,4177.385947005302,30809.97253142307,4177.385947005302,2837.722683783022,3461.4067321692482,4177.385947005302
workflow2,Q1,workflow2_Q1_q0487,1.0,single_cloud,4033.886595881196,28979.95607553444,4033.886595881196,2457.5456697474197,3053.6593349434056,4033.886595881196
workflow2,Q1,workflow2_Q1_q0488,1.0,single_cloud,2463.274935194727,16512.973104410717,2463.274935194727,1512.2024053415985,1836.8864887831212,2463.274935194727
workflow2,Q1,workflow2_Q1_q0489,1.0,single_cloud,2504.6484095445758,17324.048530467266,2504.6484095445758,1471.5326008897744,1818.5822247679614,2504.6484095445758
workflow2,Q1,workflow2_Q1_q0490,1.0,single_cloud,1546.1737481911096,10941.035661411124,1546.1737481911096,1010.4504291006555,1211.6075381109135,1546.1737481911096
workflow2,Q1,workflow2_Q1_q0491,1.0,single_cloud,4434.120162610594,24437.88858605162,4434.120162610594,3168.515148659234,3601.304941741934,4434.120162610594
workflow2,Q1,workflow2_Q1_q0492,1.0,single_cloud,3629.5269304433436,24168.081004837084,3629.5269304433436,2211.3800776889043,2694.6902581823047,3629.5269304433436
workflow2,Q1,workflow2_Q1_q0493,1.0,single_cloud,4134.40880836254,26504.410410487388,4134.40880836254,2593.138680704015,3118.606177989278,4134.40880836254
workflow2,Q1,workflow2_Q1_q0494,1.0,single_cloud,4104.697106824208,28009.71548719886,4104.697106824208,2593.69945211439,3158.425659871992,4104.697106824208
workflow2,Q1,workflow2_Q1_q0495,1.0,single_cloud,2348.5383136028895,14460.04961135564,2348.5383136028895,1591.6096060462294,1852.7891967535331,2348.5383136028895
workflow2,Q1,workflow2_Q1_q0496,1.0,single_cloud,4322.749184183598,24230.33794212568,4322.749184183598,3071.563716632425,3506.6657290005264,4322.749184183598
workflow2,Q1,workflow2_Q1_q0497,1.0,single_cloud,4387.510775968152,25391.607449480507,4387.510775968152,2899.8753064577927,3377.419784974249,4387.510775968152
workflow2,Q1,workflow2_Q1_q0498,1.0,single_cloud,1650.1200373967056,10761.160628228896,1650.1200373967056,1096.084850915475,1284.9063848737042,1650.1200373967056
workflow2,Q1,workflow2_Q1_q0499,1.0,single_cloud,4350.386495928214,29000.995613388695,4350.386495928214,2826.887929672192,3405.434267924307,4350.386495928214
workflow2,Q1,workflow2_Q1_q0500,1.0,single_cloud,488.4185821232513,4469.942030558356,488.4185821232513,350.92900586895996,423.13248349682107,488.4185821232513
workflow2,Q1,workflow2_Q1_q0501,1.0,single_cloud,5377.851109086228,30911.617022175586,5377.851109086228,3513.678635807427,4105.306645298812,5377.851109086228
workflow2,Q1,workflow2_Q1_q0502,1.0,single_cloud,4356.663414959603,24324.8054809439,4356.663414959603,2974.097812058872,3416.0565999381406,4356.663414959603
workflow2,Q1,workflow2_Q1_q0503,1.0,single_cloud,539.1804019193829,4438.485740239383,539.1804019193829,363.30619786501245,429.6654964456467,539.1804019193829
workflow2,Q1,workflow2_Q1_q0504,1.0,single_cloud,3165.608622344274,20979.33952062113,3165.608622344274,2025.6107756128401,2433.9173064714737,3165.608622344274
workflow2,Q1,workflow2_Q1_q0505,1.0,single_cloud,254.00974481660575,2702.25945189414,254.00974481660575,185.3830270389257,215.0245148993049,254.00974481660575
workflow2,Q1,workflow2_Q1_q0506,1.0,single_cloud,3710.2648322927926,24327.632948568986,3710.2648322927926,2451.2959641785064,2922.1796842837125,3710.2648322927926
workflow2,Q1,workflow2_Q1_q0507,1.0,single_cloud,3423.787683072211,25180.767884186367,3423.787683072211,2121.861593850078,2639.8877735068577,3423.787683072211
workflow2,Q1,workflow2_Q1_q0508,1.0,single_cloud,2900.0639206519877,19398.018056332916,2900.0639206519877,2127.4751060621493,2492.5426622446575,2900.0639206519877
workflow2,Q1,workflow2_Q1_q0509,1.0,single_cloud,5100.489414286903,26874.272035292677,5100.489414286903,3722.279969949168,4193.382458020164,5100.489414286903
workflow2,Q1,workflow2_Q1_q0510,1.0,single_cloud,496.1509527968819,4574.0065392730085,496.1509527968819,320.4084287583683,391.75211706165123,496.1509527968819
workflow2,Q1,workflow2_Q1_q0511,1.0,single_cloud,1392.4591785410119,9805.194326843177,1392.4591785410119,897.1488963302561,1073.1220589306272,1392.4591785410119
workflow2,Q1,workflow2_Q1_q0512,1.0,single_cloud,1909.5603856342336,13867.363939435849,1909.5603856342336,1324.0286311975392,1585.2769799155649,1909.5603856342336
