workflow,quality_level,query_count,sample_count,scenario_count,method,status,objective_value,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,error,process_exitcode
workflow2,Q2,25,10,250,decomposition,OPTIMAL,3.679101115127977,0.2421390999807045,12.6096789999865,532.125,1,50,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westus2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.679100587367747,58.76334898777482,94.78035787219535,102.05539025118188,0.0,,0
workflow2,Q2,50,2,100,full_milp,OPTIMAL,3.905599555751925,0.41613010002765805,8.54062170011457,404.328125,1,100,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9055989893915104,63.70084026030341,106.11588497180976,111.56218566100301,0.0,,0
workflow2,Q2,50,2,100,decomposition,OPTIMAL,3.9055779111102886,0.11641949997283518,11.287803799961694,523.03515625,1,20,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9055773583336646,59.69603852531602,94.20989802292672,96.96537286088906,0.0,,0
workflow2,Q2,50,5,250,full_milp,OPTIMAL,3.9042211439188397,1.4038198000052944,10.934293299913406,430.265625,1,250,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.904220623315974,58.73627963584111,91.06034580297046,98.53373372857536,0.0,,0
workflow2,Q2,50,5,250,decomposition,OPTIMAL,3.904220726126586,0.22739549994003028,11.960206000017934,529.265625,1,50,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9042202131799857,55.67377258201924,87.40834446683631,94.57678916247558,0.0,,0
workflow2,Q2,50,10,500,full_milp,OPTIMAL,3.8959435517668926,3.1917151999659836,15.48860899999272,597.546875,1,500,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.895943037259427,58.00441238693813,92.12915055169853,98.49806348316237,0.0,,0
workflow2,Q2,50,10,500,decomposition,OPTIMAL,3.895943982849304,0.3739812000421807,14.170131799997762,581.0078125,1,100,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.895943486985322,53.136094965323124,86.89740477795182,92.63123489066567,0.0,,0
workflow2,Q2,100,2,200,full_milp,OPTIMAL,3.9359253261259717,0.991252800100483,10.141942600021139,419.44921875,1,200,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_eu-central-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.935924799369312,58.79151518123577,93.91486946027088,98.60518556931473,0.0,,0
workflow2,Q2,100,2,200,decomposition,OPTIMAL,3.935925199415779,0.20831779995933175,12.366621399996802,528.86328125,1,40,0.2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.935924670639058,59.5995405298522,94.94185212107901,99.6711912647612,0.0,,0
workflow2,Q2,100,5,500,full_milp,OPTIMAL,3.927668863419852,2.6098513999022543,15.354366700048558,472.75390625,1,500,1.0,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927668316213749,60.95705376163178,105.21702380340787,115.41232685182435,0.0,,0
