workflow,quality_level,query_id,budget_factor,budget_baseline,baseline_p95_min,sla_sec_old,sla_sec_new,p95_greedy,p95_murakkab_profile,p95_single_cloud
workflow2,Q2,workflow2_Q2_q1890,1.0,single_cloud,15255.547636325868,19979.72107144449,15255.547636325868,16399.990829713774,15358.683190258815,15255.547636325868
workflow2,Q2,workflow2_Q2_q1891,1.0,single_cloud,4071.6739263111044,5640.108039281487,4071.6739263111044,4417.999560873965,4357.169102313399,4071.6739263111044
workflow2,Q2,workflow2_Q2_q1892,1.0,single_cloud,15028.331976642718,21751.53750878593,15028.331976642718,15967.245859367606,15125.379767576136,15028.331976642718
workflow2,Q2,workflow2_Q2_q1893,1.0,single_cloud,2462.960424903588,3437.2811452344886,2462.960424903588,2700.668574481766,2491.899924889606,2462.960424903588
workflow2,Q2,workflow2_Q2_q1894,1.0,single_cloud,23676.17855419842,20296.44140834933,23676.17855419842,26452.66252808407,23723.541560192698,23676.17855419842
workflow2,Q2,workflow2_Q2_q1895,1.0,single_cloud,16515.524203487807,21149.283558042545,16515.524203487807,17793.15076705344,17624.798800594548,16515.524203487807
workflow2,Q2,workflow2_Q2_q1896,1.0,single_cloud,8435.819573591949,13842.82623304195,8435.819573591949,8860.931716451565,8606.73331731371,8435.819573591949
workflow2,Q2,workflow2_Q2_q1897,1.0,murakkab_profile,511.43569832028203,1540.781023443451,511.43569832028203,567.8179600282276,511.43569832028203,524.5454686563761
workflow2,Q2,workflow2_Q2_q1898,1.0,single_cloud,16120.305049370907,21394.023462288427,16120.305049370907,17306.444277350005,16310.32737288177,16120.305049370907
workflow2,Q2,workflow2_Q2_q1899,1.0,murakkab_profile,2241.247156784722,3278.4307215308136,2241.247156784722,2502.028944873179,2241.247156784722,2291.1609495207763
workflow2,Q2,workflow2_Q2_q1900,1.0,single_cloud,12655.252634978755,14706.360774983612,12655.252634978755,13793.385580542934,13068.849422932768,12655.252634978755
workflow2,Q2,workflow2_Q2_q1901,1.0,single_cloud,1400.786332333195,2902.671328880272,1400.786332333195,1479.8704375828618,1402.7551641803327,1400.786332333195
workflow2,Q2,workflow2_Q2_q1902,1.0,murakkab_profile,14590.288594006719,17902.717828685545,14590.288594006719,15947.228001966967,14590.288594006719,14709.56988291779
workflow2,Q2,workflow2_Q2_q1903,1.0,single_cloud,1733.9364658307338,3256.0876943612,1733.9364658307338,1840.6634429680237,1826.572634914739,1733.9364658307338
