workflow,quality_level,query_id,budget_factor,baseline_aggregation,budget_baseline,baseline_p95_selected,baseline_p95_min,baseline_p95_max,sla_sec_old,sla_sec_new,p95_single_cloud,p95_greedy,p95_dpgm,p95_mtgp
workflow1,Q1,workflow1_Q1_q0098,1.0,min,dpgm,3010.2049040277466,3010.2049040277466,3226.1945590401756,4960.0671035681735,3010.2049040277466,3185.8204032231492,3226.1945590401756,3010.2049040277466,3206.7752459173175
workflow1,Q1,workflow1_Q1_q0099,1.0,min,dpgm,5207.56639903633,5207.56639903633,5685.74092290076,7924.285628127542,5207.56639903633,5625.506496537267,5685.74092290076,5207.56639903633,5651.276697844384
workflow1,Q1,workflow1_Q1_q0100,1.0,min,dpgm,2369.303839787569,2369.303839787569,2557.614141079022,3970.5578128614184,2369.303839787569,2525.1315739599995,2557.614141079022,2369.303839787569,2543.013661861967
workflow1,Q1,workflow1_Q1_q0101,1.0,min,dpgm,7252.875659955203,7252.875659955203,7818.073489951091,10776.052960664874,7252.875659955203,7745.613471472302,7818.073489951091,7252.875659955203,7773.683242089873
workflow1,Q1,workflow1_Q1_q0102,1.0,min,dpgm,6904.869181547199,6904.869181547199,7573.911704734926,12295.229225704752,6904.869181547199,7461.869219892252,7573.911704734926,6904.869181547199,7532.267828347752
workflow1,Q1,workflow1_Q1_q0103,1.0,min,dpgm,3746.446699539746,3746.446699539746,4034.5576812789495,6327.798950888117,3746.446699539746,3994.0880103609566,4034.5576812789495,3746.446699539746,4010.2954069588754
workflow1,Q1,workflow1_Q1_q0104,1.0,min,dpgm,2618.396448892442,2618.396448892442,2844.687885357684,4053.134884223909,2618.396448892442,2771.94891318932,2844.687885357684,2618.396448892442,2828.1366809891892
workflow1,Q1,workflow1_Q1_q0105,1.0,min,dpgm,4164.137193636075,4164.137193636075,4487.5114219486595,7855.935721383616,4164.137193636075,4405.392086646598,4487.5114219486595,4164.137193636075,4460.875497874657
workflow1,Q1,workflow1_Q1_q0106,1.0,min,dpgm,6470.63569245245,6470.63569245245,6966.53721254915,12526.6777221414,6470.63569245245,6925.089473558396,6966.53721254915,6470.63569245245,6924.080205522647
workflow1,Q1,workflow1_Q1_q0107,1.0,min,dpgm,5022.82304443513,5022.82304443513,5418.010626605069,8202.616338083046,5022.82304443513,5328.619738025802,5418.010626605069,5022.82304443513,5385.4775201019165
workflow1,Q1,workflow1_Q1_q0108,1.0,min,dpgm,6128.772511980328,6128.772511980328,6586.855556646395,10823.645085444756,6128.772511980328,6586.855556646395,6546.975829261309,6128.772511980328,6506.762031553644
workflow1,Q1,workflow1_Q1_q0109,1.0,min,dpgm,4154.731293546155,4154.731293546155,4464.5456688880295,8243.280702386308,4154.731293546155,4400.077245981742,4464.5456688880295,4154.731293546155,4438.028835805775
workflow1,Q1,workflow1_Q1_q0110,1.0,min,dpgm,4888.8328571565135,4888.8328571565135,5255.78896277507,10574.92072257679,4888.8328571565135,5190.813569892468,5255.78896277507,4888.8328571565135,5226.138598614637
workflow1,Q1,workflow1_Q1_q0111,1.0,min,dpgm,2335.3871252796084,2335.3871252796084,2497.784904482127,4467.948266897239,2335.3871252796084,2461.4793884402584,2497.784904482127,2335.3871252796084,2483.8405266471013
workflow1,Q1,workflow1_Q1_q0112,1.0,min,dpgm,5629.698878033534,5629.698878033534,6067.400137442372,8245.922768249875,5629.698878033534,6000.87764700944,6067.400137442372,5629.698878033534,6029.158637771205
workflow1,Q1,workflow1_Q1_q0113,1.0,min,dpgm,1681.9373057727869,1681.9373057727869,1818.4813553127065,3303.3543486685285,1681.9373057727869,1778.6884287402181,1818.4813553127065,1681.9373057727869,1809.3440776301286
workflow1,Q1,workflow1_Q1_q0114,1.0,min,dpgm,5333.197794222312,5333.197794222312,5771.445866895596,9163.513880191753,5333.197794222312,5700.694534643917,5771.445866895596,5333.197794222312,5737.640262485386
workflow1,Q1,workflow1_Q1_q0115,1.0,min,dpgm,6559.5089431764445,6559.5089431764445,7049.809277959041,12744.379679819762,6559.5089431764445,6969.848980955518,7049.809277959041,6559.5089431764445,7007.97331236953
workflow1,Q1,workflow1_Q1_q0116,1.0,min,dpgm,1169.9161001004877,1169.9161001004877,1264.454381306147,1889.677178741345,1169.9161001004877,1228.6852502382842,1264.454381306147,1169.9161001004877,1257.8383486515913
workflow1,Q1,workflow1_Q1_q0117,1.0,min,dpgm,4740.580038258735,4740.580038258735,5112.64617404688,9786.273577875378,4740.580038258735,5029.213569395517,5112.64617404688,4740.580038258735,5083.183918103065
workflow1,Q1,workflow1_Q1_q0118,1.0,min,dpgm,901.1095586250627,901.1095586250627,973.2021081322011,1602.790470044751,901.1095586250627,945.3560200039453,973.2021081322011,901.1095586250627,968.5128060668445
workflow1,Q1,workflow1_Q1_q0119,1.0,min,dpgm,5561.071305738519,5561.071305738519,6025.278077455675,11216.66952213901,5561.071305738519,5970.772569938393,6025.278077455675,5561.071305738519,5990.5148679706235
workflow1,Q1,workflow1_Q1_q0120,1.0,min,dpgm,824.4019003176813,824.4019003176813,888.9896272038046,1512.8180249505112,824.4019003176813,857.6408706612791,888.9896272038046,824.4019003176813,884.4364085369483
workflow1,Q1,workflow1_Q1_q0121,1.0,min,dpgm,7122.638333911194,7122.638333911194,7683.843086584202,12424.06196108096,7122.638333911194,7620.573316985867,7683.843086584202,7122.638333911194,7636.739385247038
