workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_logical_optimal,p90_single_cloud
workflow1,Q3,workflow1_Q3_q0042,1.25,greedy,38.855907541775665,42.741498295953235,48.56988442721958,38.855907541775665,50.05513751458457,40.10827000575259
workflow1,Q3,workflow1_Q3_q0043,1.25,greedy,39.77259286124846,43.74985214737331,49.715741076560576,39.77259286124846,52.91657565343072,42.980763065375235
workflow1,Q3,workflow1_Q3_q0044,1.25,single_cloud,40.87483779016583,44.962321569182414,51.093547237707284,40.98398784686041,50.64599568822519,40.87483779016583
workflow1,Q3,workflow1_Q3_q0045,1.25,greedy,66.46242007640934,73.10866208405028,83.07802509551168,66.46242007640934,89.7711830331588,74.23600905811688
workflow1,Q3,workflow1_Q3_q0046,1.25,greedy,48.708043710349884,53.57884808138488,60.88505463793736,48.708043710349884,62.46326654185403,50.87717973643908
workflow1,Q3,workflow1_Q3_q0047,1.25,greedy,60.85568749228732,66.94125624151606,76.06960936535916,60.85568749228732,78.45104232113377,65.42108553454581
workflow1,Q3,workflow1_Q3_q0048,1.25,greedy,63.384524100146606,69.72297651016127,79.23065512518326,63.384524100146606,84.88297089986436,70.40293141000097
workflow1,Q3,workflow1_Q3_q0049,1.25,greedy,45.79493900378656,50.37443290416522,57.2436737547332,45.79493900378656,62.575102108313644,50.31356690200347
workflow2,Q1,workflow2_Q1_q0000,1.25,greedy,105.68272448265542,118.68729867668034,132.10340560331926,105.68272448265542,134.19452460027404,134.19452460027404
workflow2,Q1,workflow2_Q1_q0001,1.25,greedy,65.7152307179247,74.43079074037797,82.14403839740586,65.7152307179247,86.8759160026221,86.8759160026221
workflow2,Q1,workflow2_Q1_q0002,1.25,greedy,59.49290972345429,67.48152877245761,74.36613715431787,59.49290972345429,79.29489104375268,79.29489104375268
workflow2,Q1,workflow2_Q1_q0003,1.25,greedy,89.33830492434151,100.6403307615592,111.6728811554269,89.33830492434151,113.16398297844638,113.16398297844638
workflow2,Q1,workflow2_Q1_q0004,1.25,greedy,75.79002585442227,85.60963883102046,94.73753231802783,75.79002585442227,100.9950717351841,100.9950717351841
workflow2,Q1,workflow2_Q1_q0005,1.25,greedy,104.75106118066223,117.65671214422024,130.9388264758278,104.75106118066223,137.56394346352212,137.56394346352212
workflow2,Q1,workflow2_Q1_q0006,1.25,greedy,85.92146017379858,96.68613898216609,107.40182521724822,85.92146017379858,111.47576824745607,111.47576824745607
