run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,response_size_bytes,response_json_path,error_message
20260607_131224_6bf2d9f4,text,36,frame_036_idx09012.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_036_idx09012.jpg,gs://skyflow-ae/frames_sample/frame_036_idx09012.jpg,522373,3840,2160,0.000000,2026-06-07T13:16:41.965826+00:00,2026-06-07T13:16:45.145150+00:00,3.179333,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0036_frame_036_idx09012.jpg.json,
20260607_131224_6bf2d9f4,text,37,frame_037_idx09105.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_037_idx09105.jpg,gs://skyflow-ae/frames_sample/frame_037_idx09105.jpg,470762,3840,2160,0.000000,2026-06-07T13:16:45.145734+00:00,2026-06-07T13:16:48.799500+00:00,3.653776,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0037_frame_037_idx09105.jpg.json,
20260607_131224_6bf2d9f4,text,38,frame_038_idx09108.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_038_idx09108.jpg,gs://skyflow-ae/frames_sample/frame_038_idx09108.jpg,466020,3840,2160,0.000000,2026-06-07T13:16:48.799881+00:00,2026-06-07T13:16:52.036500+00:00,3.236625,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0038_frame_038_idx09108.jpg.json,
20260607_131224_6bf2d9f4,text,39,frame_039_idx09115.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_039_idx09115.jpg,gs://skyflow-ae/frames_sample/frame_039_idx09115.jpg,468494,3840,2160,0.000000,2026-06-07T13:16:52.037847+00:00,2026-06-07T13:16:55.217074+00:00,3.179104,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0039_frame_039_idx09115.jpg.json,
20260607_131224_6bf2d9f4,text,40,frame_040_idx09482.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_040_idx09482.jpg,gs://skyflow-ae/frames_sample/frame_040_idx09482.jpg,358481,3840,2160,0.000000,2026-06-07T13:16:55.218370+00:00,2026-06-07T13:16:58.307620+00:00,3.089240,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0040_frame_040_idx09482.jpg.json,
20260607_131224_6bf2d9f4,text,41,frame_041_idx09606.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_041_idx09606.jpg,gs://skyflow-ae/frames_sample/frame_041_idx09606.jpg,199519,3840,2160,0.000000,2026-06-07T13:16:58.308740+00:00,2026-06-07T13:17:01.391630+00:00,3.082884,1,3,10163,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0041_frame_041_idx09606.jpg.json,
20260607_131224_6bf2d9f4,text,42,frame_042_idx11029.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_042_idx11029.jpg,gs://skyflow-ae/frames_sample/frame_042_idx11029.jpg,592189,3840,2160,0.000000,2026-06-07T13:17:01.393103+00:00,2026-06-07T13:17:04.652178+00:00,3.259057,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0042_frame_042_idx11029.jpg.json,
20260607_131224_6bf2d9f4,text,43,frame_043_idx11149.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_043_idx11149.jpg,gs://skyflow-ae/frames_sample/frame_043_idx11149.jpg,261633,3840,2160,0.000000,2026-06-07T13:17:04.653290+00:00,2026-06-07T13:17:07.719862+00:00,3.066562,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0043_frame_043_idx11149.jpg.json,
20260607_131224_6bf2d9f4,text,44,frame_044_idx11270.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_044_idx11270.jpg,gs://skyflow-ae/frames_sample/frame_044_idx11270.jpg,385295,3840,2160,0.000000,2026-06-07T13:17:07.722876+00:00,2026-06-07T13:17:10.816959+00:00,3.094066,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0044_frame_044_idx11270.jpg.json,
20260607_131224_6bf2d9f4,text,45,frame_045_idx11641.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_045_idx11641.jpg,gs://skyflow-ae/frames_sample/frame_045_idx11641.jpg,276750,3840,2160,0.000000,2026-06-07T13:17:10.817963+00:00,2026-06-07T13:17:13.842352+00:00,3.024384,1,2,5384,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_ocr_text_detection_with_response_json/0045_frame_045_idx11641.jpg.json,
