run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_122418_bcaf80fe,label,62,frame_062_idx17870.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_062_idx17870.jpg,gs://skyflow-ae/frames_sample/frame_062_idx17870.jpg,240638,3840,2160,1.506938,2026-06-06T12:31:26.860008+00:00,2026-06-06T12:31:29.851775+00:00,2.991811,1,2,
20260606_122418_bcaf80fe,label,63,frame_063_idx18089.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_063_idx18089.jpg,gs://skyflow-ae/frames_sample/frame_063_idx18089.jpg,878853,3840,2160,1.279785,2026-06-06T12:31:29.851884+00:00,2026-06-06T12:31:34.028981+00:00,4.177169,1,10,
20260606_122418_bcaf80fe,label,64,frame_064_idx18390.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_064_idx18390.jpg,gs://skyflow-ae/frames_sample/frame_064_idx18390.jpg,654524,3840,2160,1.362358,2026-06-06T12:31:34.029084+00:00,2026-06-06T12:31:37.229348+00:00,3.200315,1,5,
20260606_122418_bcaf80fe,label,65,frame_065_idx18918.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_065_idx18918.jpg,gs://skyflow-ae/frames_sample/frame_065_idx18918.jpg,370342,3840,2160,1.193398,2026-06-06T12:31:37.231410+00:00,2026-06-06T12:31:40.275744+00:00,3.044335,1,10,
20260606_122418_bcaf80fe,label,66,frame_066_idx19309.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_066_idx19309.jpg,gs://skyflow-ae/frames_sample/frame_066_idx19309.jpg,669499,3840,2160,1.710149,2026-06-06T12:31:40.275898+00:00,2026-06-06T12:31:44.474189+00:00,4.198361,1,3,
20260606_122418_bcaf80fe,label,67,frame_067_idx19349.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_067_idx19349.jpg,gs://skyflow-ae/frames_sample/frame_067_idx19349.jpg,711652,3840,2160,1.598082,2026-06-06T12:31:44.474346+00:00,2026-06-06T12:31:48.612536+00:00,4.138252,1,4,
20260606_122418_bcaf80fe,label,68,frame_068_idx19726.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_068_idx19726.jpg,gs://skyflow-ae/frames_sample/frame_068_idx19726.jpg,723906,3840,2160,1.370908,2026-06-06T12:31:48.613112+00:00,2026-06-06T12:31:51.615189+00:00,3.001235,1,10,
20260606_122418_bcaf80fe,label,69,frame_069_idx19782.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_069_idx19782.jpg,gs://skyflow-ae/frames_sample/frame_069_idx19782.jpg,742190,3840,2160,1.214081,2026-06-06T12:31:51.615306+00:00,2026-06-06T12:31:54.888223+00:00,3.272973,1,10,
20260606_122418_bcaf80fe,label,70,frame_070_idx20267.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_070_idx20267.jpg,gs://skyflow-ae/frames_sample/frame_070_idx20267.jpg,609733,3840,2160,1.560553,2026-06-06T12:31:54.888335+00:00,2026-06-06T12:31:58.093267+00:00,3.204986,1,8,
20260606_122418_bcaf80fe,label,71,frame_071_idx20599.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_071_idx20599.jpg,gs://skyflow-ae/frames_sample/frame_071_idx20599.jpg,188281,3840,2160,0.798988,2026-06-06T12:31:58.093482+00:00,2026-06-06T12:32:01.050893+00:00,2.957452,1,6,
20260606_122418_bcaf80fe,label,72,frame_072_idx20830.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_072_idx20830.jpg,gs://skyflow-ae/frames_sample/frame_072_idx20830.jpg,218795,3840,2160,1.349358,2026-06-06T12:32:01.051002+00:00,2026-06-06T12:32:03.983164+00:00,2.932210,1,6,
20260606_122418_bcaf80fe,label,73,frame_073_idx20952.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_073_idx20952.jpg,gs://skyflow-ae/frames_sample/frame_073_idx20952.jpg,238914,3840,2160,0.985557,2026-06-06T12:32:03.983267+00:00,2026-06-06T12:32:06.986297+00:00,3.003079,1,8,
20260606_122418_bcaf80fe,label,74,frame_074_idx21295.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_074_idx21295.jpg,gs://skyflow-ae/frames_sample/frame_074_idx21295.jpg,503881,3840,2160,1.075352,2026-06-06T12:32:06.986439+00:00,2026-06-06T12:32:09.991948+00:00,3.005555,1,10,
20260606_122418_bcaf80fe,label,75,frame_075_idx21668.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_075_idx21668.jpg,gs://skyflow-ae/frames_sample/frame_075_idx21668.jpg,233217,3840,2160,1.098283,2026-06-06T12:32:09.992167+00:00,2026-06-06T12:32:12.938700+00:00,2.946575,1,10,
20260606_122418_bcaf80fe,label,76,frame_076_idx21960.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_076_idx21960.jpg,gs://skyflow-ae/frames_sample/frame_076_idx21960.jpg,641475,3840,2160,1.360074,2026-06-06T12:32:12.938883+00:00,2026-06-06T12:32:16.150284+00:00,3.211450,1,10,
20260606_122418_bcaf80fe,label,77,frame_077_idx22174.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_077_idx22174.jpg,gs://skyflow-ae/frames_sample/frame_077_idx22174.jpg,1079171,3840,2160,1.612644,2026-06-06T12:32:16.150508+00:00,2026-06-06T12:32:19.533614+00:00,3.383154,1,10,
20260606_122418_bcaf80fe,label,78,frame_078_idx22876.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_078_idx22876.jpg,gs://skyflow-ae/frames_sample/frame_078_idx22876.jpg,903242,3840,2160,1.493546,2026-06-06T12:32:19.533903+00:00,2026-06-06T12:32:23.937861+00:00,4.404019,1,10,
