run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,response_size_bytes,response_json_path,error_message
20260607_131224_bb2a80e8,label,64,frame_064_idx18390.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_064_idx18390.jpg,gs://skyflow-ae/frames_sample/frame_064_idx18390.jpg,654524,3840,2160,0.000000,2026-06-07T13:18:14.672092+00:00,2026-06-07T13:18:18.914474+00:00,4.242359,1,5,679,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0064_frame_064_idx18390.jpg.json,
20260607_131224_bb2a80e8,label,65,frame_065_idx18918.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_065_idx18918.jpg,gs://skyflow-ae/frames_sample/frame_065_idx18918.jpg,370342,3840,2160,0.000000,2026-06-07T13:18:18.915836+00:00,2026-06-07T13:18:22.141066+00:00,3.225224,1,10,1348,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0065_frame_065_idx18918.jpg.json,
20260607_131224_bb2a80e8,label,66,frame_066_idx19309.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_066_idx19309.jpg,gs://skyflow-ae/frames_sample/frame_066_idx19309.jpg,669499,3840,2160,0.000000,2026-06-07T13:18:22.141675+00:00,2026-06-07T13:18:25.740456+00:00,3.598785,1,3,404,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0066_frame_066_idx19309.jpg.json,
20260607_131224_bb2a80e8,label,67,frame_067_idx19349.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_067_idx19349.jpg,gs://skyflow-ae/frames_sample/frame_067_idx19349.jpg,711652,3840,2160,0.000000,2026-06-07T13:18:25.741439+00:00,2026-06-07T13:18:28.835641+00:00,3.094199,1,4,547,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0067_frame_067_idx19349.jpg.json,
20260607_131224_bb2a80e8,label,68,frame_068_idx19726.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_068_idx19726.jpg,gs://skyflow-ae/frames_sample/frame_068_idx19726.jpg,723906,3840,2160,0.000000,2026-06-07T13:18:28.836161+00:00,2026-06-07T13:18:32.108985+00:00,3.272830,1,10,1339,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0068_frame_068_idx19726.jpg.json,
20260607_131224_bb2a80e8,label,69,frame_069_idx19782.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_069_idx19782.jpg,gs://skyflow-ae/frames_sample/frame_069_idx19782.jpg,742190,3840,2160,0.000000,2026-06-07T13:18:32.109540+00:00,2026-06-07T13:18:35.402035+00:00,3.292501,1,10,1340,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0069_frame_069_idx19782.jpg.json,
20260607_131224_bb2a80e8,label,70,frame_070_idx20267.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_070_idx20267.jpg,gs://skyflow-ae/frames_sample/frame_070_idx20267.jpg,609733,3840,2160,0.000000,2026-06-07T13:18:35.402322+00:00,2026-06-07T13:18:38.662812+00:00,3.260496,1,8,1058,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0070_frame_070_idx20267.jpg.json,
20260607_131224_bb2a80e8,label,71,frame_071_idx20599.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_071_idx20599.jpg,gs://skyflow-ae/frames_sample/frame_071_idx20599.jpg,188281,3840,2160,0.000000,2026-06-07T13:18:38.664329+00:00,2026-06-07T13:18:41.675501+00:00,3.011165,1,6,799,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0071_frame_071_idx20599.jpg.json,
20260607_131224_bb2a80e8,label,72,frame_072_idx20830.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_072_idx20830.jpg,gs://skyflow-ae/frames_sample/frame_072_idx20830.jpg,218795,3840,2160,0.000000,2026-06-07T13:18:41.676370+00:00,2026-06-07T13:18:44.542615+00:00,2.866241,1,6,803,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0072_frame_072_idx20830.jpg.json,
20260607_131224_bb2a80e8,label,73,frame_073_idx20952.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_073_idx20952.jpg,gs://skyflow-ae/frames_sample/frame_073_idx20952.jpg,238914,3840,2160,0.000000,2026-06-07T13:18:44.543566+00:00,2026-06-07T13:18:47.424770+00:00,2.881200,1,8,1077,/Users/heng/Documents/skybridge/sim/video_clips/scripts/results/gcp_label_detection_with_response_json/0073_frame_073_idx20952.jpg.json,
