run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_123400_0fb3969b,text,33,frame_033_idx07628.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_033_idx07628.jpg,gs://skyflow-ae/frames_sample/frame_033_idx07628.jpg,1942007,3840,2160,0.000000,2026-06-06T12:37:35.103680+00:00,2026-06-06T12:37:38.572663+00:00,3.469044,1,2,
20260606_123400_0fb3969b,text,34,frame_034_idx08024.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_034_idx08024.jpg,gs://skyflow-ae/frames_sample/frame_034_idx08024.jpg,578689,3840,2160,0.000000,2026-06-06T12:37:38.572768+00:00,2026-06-06T12:37:42.370142+00:00,3.797441,1,2,
20260606_123400_0fb3969b,text,35,frame_035_idx08667.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_035_idx08667.jpg,gs://skyflow-ae/frames_sample/frame_035_idx08667.jpg,1364749,3840,2160,0.000000,2026-06-06T12:37:42.370249+00:00,2026-06-06T12:37:45.755329+00:00,3.385139,1,2,
20260606_123400_0fb3969b,text,36,frame_036_idx09012.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_036_idx09012.jpg,gs://skyflow-ae/frames_sample/frame_036_idx09012.jpg,522373,3840,2160,0.000000,2026-06-06T12:37:45.755446+00:00,2026-06-06T12:37:48.926978+00:00,3.171581,1,2,
20260606_123400_0fb3969b,text,37,frame_037_idx09105.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_037_idx09105.jpg,gs://skyflow-ae/frames_sample/frame_037_idx09105.jpg,470762,3840,2160,0.000000,2026-06-06T12:37:48.927258+00:00,2026-06-06T12:37:51.902845+00:00,2.975633,1,2,
20260606_123400_0fb3969b,text,38,frame_038_idx09108.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_038_idx09108.jpg,gs://skyflow-ae/frames_sample/frame_038_idx09108.jpg,466020,3840,2160,0.000000,2026-06-06T12:37:51.902961+00:00,2026-06-06T12:37:55.073946+00:00,3.171037,1,2,
20260606_123400_0fb3969b,text,39,frame_039_idx09115.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_039_idx09115.jpg,gs://skyflow-ae/frames_sample/frame_039_idx09115.jpg,468494,3840,2160,0.000000,2026-06-06T12:37:55.074132+00:00,2026-06-06T12:37:58.207050+00:00,3.132965,1,2,
20260606_123400_0fb3969b,text,40,frame_040_idx09482.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_040_idx09482.jpg,gs://skyflow-ae/frames_sample/frame_040_idx09482.jpg,358481,3840,2160,0.000000,2026-06-06T12:37:58.207221+00:00,2026-06-06T12:38:01.304062+00:00,3.096891,1,2,
20260606_123400_0fb3969b,text,41,frame_041_idx09606.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_041_idx09606.jpg,gs://skyflow-ae/frames_sample/frame_041_idx09606.jpg,199519,3840,2160,0.000000,2026-06-06T12:38:01.304168+00:00,2026-06-06T12:38:04.282218+00:00,2.978099,1,3,
20260606_123400_0fb3969b,text,42,frame_042_idx11029.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_042_idx11029.jpg,gs://skyflow-ae/frames_sample/frame_042_idx11029.jpg,592189,3840,2160,0.000000,2026-06-06T12:38:04.282464+00:00,2026-06-06T12:38:08.586614+00:00,4.304187,1,2,
20260606_123400_0fb3969b,text,43,frame_043_idx11149.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_043_idx11149.jpg,gs://skyflow-ae/frames_sample/frame_043_idx11149.jpg,261633,3840,2160,0.000000,2026-06-06T12:38:08.586804+00:00,2026-06-06T12:38:11.513061+00:00,2.926299,1,2,
20260606_123400_0fb3969b,text,44,frame_044_idx11270.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_044_idx11270.jpg,gs://skyflow-ae/frames_sample/frame_044_idx11270.jpg,385295,3840,2160,0.000000,2026-06-06T12:38:11.513150+00:00,2026-06-06T12:38:14.609363+00:00,3.096267,1,2,
20260606_123400_0fb3969b,text,45,frame_045_idx11641.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_045_idx11641.jpg,gs://skyflow-ae/frames_sample/frame_045_idx11641.jpg,276750,3840,2160,0.000000,2026-06-06T12:38:14.609448+00:00,2026-06-06T12:38:17.581618+00:00,2.972221,1,2,
20260606_123400_0fb3969b,text,46,frame_046_idx11763.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_046_idx11763.jpg,gs://skyflow-ae/frames_sample/frame_046_idx11763.jpg,205091,3840,2160,0.000000,2026-06-06T12:38:17.581722+00:00,2026-06-06T12:38:20.651642+00:00,3.069973,1,2,
20260606_123400_0fb3969b,text,47,frame_047_idx11850.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_047_idx11850.jpg,gs://skyflow-ae/frames_sample/frame_047_idx11850.jpg,230972,3840,2160,0.000000,2026-06-06T12:38:20.651728+00:00,2026-06-06T12:38:23.634843+00:00,2.983166,1,2,
20260606_123400_0fb3969b,text,48,frame_048_idx11954.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_048_idx11954.jpg,gs://skyflow-ae/frames_sample/frame_048_idx11954.jpg,287642,3840,2160,0.000000,2026-06-06T12:38:23.634957+00:00,2026-06-06T12:38:27.835428+00:00,4.200546,1,2,
20260606_123400_0fb3969b,text,49,frame_049_idx12130.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_049_idx12130.jpg,gs://skyflow-ae/frames_sample/frame_049_idx12130.jpg,227588,3840,2160,0.000000,2026-06-06T12:38:27.835600+00:00,2026-06-06T12:38:31.022363+00:00,3.186808,1,2,
20260606_123400_0fb3969b,text,50,frame_050_idx12403.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_050_idx12403.jpg,gs://skyflow-ae/frames_sample/frame_050_idx12403.jpg,775926,3840,2160,0.000000,2026-06-06T12:38:31.022480+00:00,2026-06-06T12:38:33.775164+00:00,2.752727,1,2,
20260606_123400_0fb3969b,text,51,frame_051_idx12449.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_051_idx12449.jpg,gs://skyflow-ae/frames_sample/frame_051_idx12449.jpg,744939,3840,2160,0.000000,2026-06-06T12:38:33.775275+00:00,2026-06-06T12:38:36.949815+00:00,3.174592,1,2,
20260606_123400_0fb3969b,text,52,frame_052_idx12455.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_052_idx12455.jpg,gs://skyflow-ae/frames_sample/frame_052_idx12455.jpg,744019,3840,2160,0.000000,2026-06-06T12:38:36.950054+00:00,2026-06-06T12:38:40.135762+00:00,3.185757,1,2,
20260606_123400_0fb3969b,text,53,frame_053_idx13746.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_053_idx13746.jpg,gs://skyflow-ae/frames_sample/frame_053_idx13746.jpg,181585,3840,2160,0.000000,2026-06-06T12:38:40.135850+00:00,2026-06-06T12:38:44.116288+00:00,3.980509,1,3,
20260606_123400_0fb3969b,text,54,frame_054_idx13825.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_054_idx13825.jpg,gs://skyflow-ae/frames_sample/frame_054_idx13825.jpg,185675,3840,2160,0.000000,2026-06-06T12:38:44.116450+00:00,2026-06-06T12:38:47.086490+00:00,2.970088,1,2,
